Period,Scenario,LoadLevel,RES_Hydro_Large
2022,sc01,06-13 15:00:00+01:00,-30.01708789783048
2022,sc01,06-13 16:00:00+01:00,-29.899616437954258
2022,sc01,06-13 17:00:00+01:00,-7.6802778550769695
2022,sc01,06-13 18:00:00+01:00,-3.5652489743148656
2022,sc01,06-13 19:00:00+01:00,8.100883775186478
2022,sc01,06-13 20:00:00+01:00,1.4157321967394374
2022,sc01,06-13 21:00:00+01:00,-0.777957276523388
2022,sc01,06-13 22:00:00+01:00,-30.486973729424317
2022,sc01,06-13 23:00:00+01:00,-30.565288034689956
2022,sc01,06-14 00:00:00+01:00,-30.949489462588307
2022,sc01,06-14 01:00:00+01:00,-30.949489462588307
2022,sc01,06-14 02:00:00+01:00,-30.949489462588307
2022,sc01,06-14 03:00:00+01:00,-30.949489462588307
2022,sc01,06-14 04:00:00+01:00,-30.949489462588307
2022,sc01,06-14 05:00:00+01:00,-30.619616981282455
2022,sc01,06-14 06:00:00+01:00,-1.1063862935234
2022,sc01,06-14 07:00:00+01:00,11.368347585790364
2022,sc01,06-14 08:00:00+01:00,20.213175403005533
2022,sc01,06-14 09:00:00+01:00,-1.505799716394435
2022,sc01,06-14 10:00:00+01:00,-5.712977496361802
2022,sc01,06-14 11:00:00+01:00,-30.149731149688616
2022,sc01,06-14 12:00:00+01:00,-30.032259689812395
2022,sc01,06-14 13:00:00+01:00,-30.149731149688616
2022,sc01,06-14 14:00:00+01:00,-30.267202605609317
2022,sc01,06-14 15:00:00+01:00,-30.345516914830476
2022,sc01,06-14 16:00:00+01:00,-30.228045454954255
2022,sc01,06-14 17:00:00+01:00,-13.062670164361204
2022,sc01,06-14 18:00:00+01:00,-0.8155590001794586
2022,sc01,06-14 19:00:00+01:00,21.820950533429684
2022,sc01,06-14 20:00:00+01:00,6.060035339514439
2022,sc01,06-14 21:00:00+01:00,-1.1063862935234
2022,sc01,06-14 22:00:00+01:00,-30.815402746424315
2022,sc01,06-14 23:00:00+01:00,-30.893717051689958
2022,sc01,06-15 00:00:00+01:00,-30.949489462588307
2022,sc01,06-15 01:00:00+01:00,-30.949489462588307
2022,sc01,06-15 02:00:00+01:00,-30.949489462588307
2022,sc01,06-15 03:00:00+01:00,-30.949489462588307
2022,sc01,06-15 04:00:00+01:00,-30.949489462588307
2022,sc01,06-15 05:00:00+01:00,-30.949489462588307
2022,sc01,06-15 06:00:00+01:00,-1.620629369523492
2022,sc01,06-15 07:00:00+01:00,18.23163354805666
2022,sc01,06-15 08:00:00+01:00,19.698932327005526
2022,sc01,06-15 09:00:00+01:00,-1.8807257366410646
2022,sc01,06-15 10:00:00+01:00,-6.149103105925793
2022,sc01,06-15 11:00:00+01:00,-29.444922322286974
2022,sc01,06-15 12:00:00+01:00,-30.5465027658124
2022,sc01,06-15 13:00:00+01:00,-30.663974225688616
2022,sc01,06-15 14:00:00+01:00,-30.781445681609316
2022,sc01,06-15 15:00:00+01:00,-30.859759990830476
2022,sc01,06-15 16:00:00+01:00,-30.74228853095426
2022,sc01,06-15 17:00:00+01:00,-7.538559307565691
2022,sc01,06-15 18:00:00+01:00,-3.9218972210226326
2022,sc01,06-15 19:00:00+01:00,4.978887777585339
2022,sc01,06-15 20:00:00+01:00,0.5730601037393335
2022,sc01,06-15 21:00:00+01:00,-1.6206293695234244
2022,sc01,06-15 22:00:00+01:00,-30.949489462588307
2022,sc01,06-15 23:00:00+01:00,-30.949489462588307
2022,sc01,06-16 00:00:00+01:00,-30.949489462588307
2022,sc01,06-16 01:00:00+01:00,-30.949489462588307
2022,sc01,06-16 02:00:00+01:00,-30.949489462588307
2022,sc01,06-16 03:00:00+01:00,-30.949489462588307
2022,sc01,06-16 04:00:00+01:00,-30.949489462588307
2022,sc01,06-16 05:00:00+01:00,-30.949489462588307
2022,sc01,06-16 06:00:00+01:00,-7.797295397422509
2022,sc01,06-16 07:00:00+01:00,1.0592466390259183
2022,sc01,06-16 08:00:00+01:00,18.90127704912643
2022,sc01,06-16 09:00:00+01:00,-4.3959378088984025
2022,sc01,06-16 10:00:00+01:00,-8.188518251687622
2022,sc01,06-16 11:00:00+01:00,-30.949489462588307
2022,sc01,06-16 12:00:00+01:00,-30.949489462588307
2022,sc01,06-16 13:00:00+01:00,-30.949489462588307
2022,sc01,06-16 14:00:00+01:00,-30.949489462588307
2022,sc01,06-16 15:00:00+01:00,-30.949489462588307
2022,sc01,06-16 16:00:00+01:00,-30.949489462588307
2022,sc01,06-16 17:00:00+01:00,-12.311946871293301
2022,sc01,06-16 18:00:00+01:00,-12.021284534984456
2022,sc01,06-16 19:00:00+01:00,0.9804241236076976
2022,sc01,06-16 20:00:00+01:00,-0.08736494026054586
2022,sc01,06-16 21:00:00+01:00,-7.7972953974223955
2022,sc01,06-16 22:00:00+01:00,-30.949489462588307
2022,sc01,06-16 23:00:00+01:00,-30.949489462588307
2022,sc01,06-17 00:00:00+01:00,-30.949489462588307
2022,sc01,06-17 01:00:00+01:00,-30.949489462588307
2022,sc01,06-17 02:00:00+01:00,-30.949489462588307
2022,sc01,06-17 03:00:00+01:00,-30.949489462588307
2022,sc01,06-17 04:00:00+01:00,-30.949489462588307
2022,sc01,06-17 05:00:00+01:00,-30.949489462588307
2022,sc01,06-17 06:00:00+01:00,-30.949489462588307
2022,sc01,06-17 07:00:00+01:00,-1.0261137694179219
2022,sc01,06-17 08:00:00+01:00,-1.0842250265533089
2022,sc01,06-17 09:00:00+01:00,-7.093978856582655
2022,sc01,06-17 10:00:00+01:00,-25.563372434668562
2022,sc01,06-17 11:00:00+01:00,-30.949489462588307
2022,sc01,06-17 12:00:00+01:00,-30.949489462588307
2022,sc01,06-17 13:00:00+01:00,-30.949489462588307
2022,sc01,06-17 14:00:00+01:00,-30.949489462588307
2022,sc01,06-17 15:00:00+01:00,-30.949489462588307
2022,sc01,06-17 16:00:00+01:00,-30.949489462588307
2022,sc01,06-17 17:00:00+01:00,-30.949489462588307
2022,sc01,06-17 18:00:00+01:00,-5.447217750314866
2022,sc01,06-17 19:00:00+01:00,0.33463269037379817
2022,sc01,06-17 20:00:00+01:00,-0.466236579260805
2022,sc01,06-17 21:00:00+01:00,-8.176167036422513
2022,sc01,06-17 22:00:00+01:00,-30.949489462588307
2022,sc01,06-17 23:00:00+01:00,-30.949489462588307
2022,sc01,06-18 00:00:00+01:00,-30.949489462588307
2022,sc01,06-18 01:00:00+01:00,-30.949489462588307
2022,sc01,06-18 02:00:00+01:00,-30.949489462588307
2022,sc01,06-18 03:00:00+01:00,-30.949489462588307
2022,sc01,06-18 04:00:00+01:00,-30.949489462588307
2022,sc01,06-18 05:00:00+01:00,-30.949489462588307
2022,sc01,06-18 06:00:00+01:00,-2.7745920535234028
2022,sc01,06-18 07:00:00+01:00,17.077670864056653
2022,sc01,06-18 08:00:00+01:00,18.544969643005526
2022,sc01,06-18 09:00:00+01:00,-4.552720048887561
2022,sc01,06-18 10:00:00+01:00,-20.26760150819701
2022,sc01,06-18 11:00:00+01:00,-30.949489462588307
2022,sc01,06-18 12:00:00+01:00,-30.949489462588307
2022,sc01,06-18 13:00:00+01:00,-30.949489462588307
2022,sc01,06-18 14:00:00+01:00,-30.949489462588307
2022,sc01,06-18 15:00:00+01:00,-30.949489462588307
2022,sc01,06-18 16:00:00+01:00,-30.949489462588307
2022,sc01,06-18 17:00:00+01:00,-6.471533495145444
2022,sc01,06-18 18:00:00+01:00,-0.1047508033781952
2022,sc01,06-18 19:00:00+01:00,0.48688648360769804
2022,sc01,06-18 20:00:00+01:00,-0.580902580260549
2022,sc01,06-18 21:00:00+01:00,-2.7745920535234028
2022,sc01,06-18 22:00:00+01:00,-30.949489462588307
2022,sc01,06-18 23:00:00+01:00,-30.949489462588307
2022,sc01,06-19 00:00:00+01:00,-30.949489462588307
2022,sc01,06-19 01:00:00+01:00,-30.949489462588307
2022,sc01,06-19 02:00:00+01:00,-30.949489462588307
2022,sc01,06-19 03:00:00+01:00,-30.949489462588307
2022,sc01,06-19 04:00:00+01:00,-30.949489462588307
2022,sc01,06-19 05:00:00+01:00,-30.949489462588307
2022,sc01,06-19 06:00:00+01:00,-3.0504564545234594
2022,sc01,06-19 07:00:00+01:00,-0.7163503137282312
2022,sc01,06-19 08:00:00+01:00,-0.8224201646692428
2022,sc01,06-19 09:00:00+01:00,-7.484509258582577
2022,sc01,06-19 10:00:00+01:00,-26.61779752120264
2022,sc01,06-19 11:00:00+01:00,-28.99302702465128
2022,sc01,06-19 12:00:00+01:00,-30.949489462588307
2022,sc01,06-19 13:00:00+01:00,-30.949489462588307
2022,sc01,06-19 14:00:00+01:00,-30.949489462588307
2022,sc01,06-19 15:00:00+01:00,-30.949489462588307
2022,sc01,06-19 16:00:00+01:00,-30.949489462588307
2022,sc01,06-19 17:00:00+01:00,-13.358281393795721
2022,sc01,06-19 18:00:00+01:00,-4.781750047653059
2022,sc01,06-19 19:00:00+01:00,-0.6922110649530104
2022,sc01,06-19 20:00:00+01:00,-0.8567669812601864
2022,sc01,06-19 21:00:00+01:00,-8.56669743842263
2022,sc01,06-19 22:00:00+01:00,-30.949489462588307
2022,sc01,06-19 23:00:00+01:00,-30.949489462588307
2022,sc01,06-20 00:00:00+01:00,-30.949489462588307
2022,sc01,06-20 01:00:00+01:00,-30.949489462588307
2022,sc01,06-20 02:00:00+01:00,-30.949489462588307
2022,sc01,06-20 03:00:00+01:00,-30.949489462588307
2022,sc01,06-20 04:00:00+01:00,-30.949489462588307
2022,sc01,06-20 05:00:00+01:00,-30.949489462588307
2022,sc01,06-20 06:00:00+01:00,-9.05614293442251
2022,sc01,06-20 07:00:00+01:00,-1.9060896674179233
2022,sc01,06-20 08:00:00+01:00,14.009488933709338
2022,sc01,06-20 09:00:00+01:00,-7.103176065860531
2022,sc01,06-20 10:00:00+01:00,-16.93689116464717
2022,sc01,06-20 11:00:00+01:00,-30.949489462588307
2022,sc01,06-20 12:00:00+01:00,-30.949489462588307
2022,sc01,06-20 13:00:00+01:00,-30.949489462588307
2022,sc01,06-20 14:00:00+01:00,-30.949489462588307
2022,sc01,06-20 15:00:00+01:00,-30.949489462588307
2022,sc01,06-20 16:00:00+01:00,-30.949489462588307
2022,sc01,06-20 17:00:00+01:00,-19.51195586514565
2022,sc01,06-20 18:00:00+01:00,-5.881136190960948
2022,sc01,06-20 19:00:00+01:00,-1.4495882547602292
2022,sc01,06-20 20:00:00+01:00,-1.346212477260547
2022,sc01,06-20 21:00:00+01:00,-3.5399019505234044
2022,sc01,06-20 22:00:00+01:00,-30.949489462588307
2022,sc01,06-20 23:00:00+01:00,-30.949489462588307
2022,sc01,06-21 00:00:00+01:00,-30.949489462588307
2022,sc01,06-21 01:00:00+01:00,-30.949489462588307
2022,sc01,06-21 02:00:00+01:00,-30.949489462588307
2022,sc01,06-21 03:00:00+01:00,-30.949489462588307
2022,sc01,06-21 04:00:00+01:00,-30.949489462588307
2022,sc01,06-21 05:00:00+01:00,-30.949489462588307
2022,sc01,06-21 06:00:00+01:00,-4.0164097875234965
2022,sc01,06-21 07:00:00+01:00,1.9381316705460456
2022,sc01,06-21 08:00:00+01:00,10.210388307185017
2022,sc01,06-21 09:00:00+01:00,-5.158254096160292
2022,sc01,06-21 10:00:00+01:00,-18.62954841501611
2022,sc01,06-21 11:00:00+01:00,-30.949489462588307
2022,sc01,06-21 12:00:00+01:00,-30.949489462588307
2022,sc01,06-21 13:00:00+01:00,-30.949489462588307
2022,sc01,06-21 14:00:00+01:00,-30.949489462588307
2022,sc01,06-21 15:00:00+01:00,-30.949489462588307
2022,sc01,06-21 16:00:00+01:00,-30.949489462588307
2022,sc01,06-21 17:00:00+01:00,-11.615260496088169
2022,sc01,06-21 18:00:00+01:00,-6.803701485314864
2022,sc01,06-21 19:00:00+01:00,10.845051634357883
2022,sc01,06-21 20:00:00+01:00,1.0476990891886189
2022,sc01,06-21 21:00:00+01:00,-4.016409787523401
2022,sc01,06-21 22:00:00+01:00,-30.949489462588307
2022,sc01,06-21 23:00:00+01:00,-30.949489462588307
2022,sc01,06-22 00:00:00+01:00,-30.949489462588307
2022,sc01,06-22 01:00:00+01:00,-30.949489462588307
2022,sc01,06-22 02:00:00+01:00,-30.949489462588307
2022,sc01,06-22 03:00:00+01:00,-30.949489462588307
2022,sc01,06-22 04:00:00+01:00,-30.949489462588307
2022,sc01,06-22 05:00:00+01:00,-30.949489462588307
2022,sc01,06-22 06:00:00+01:00,-4.5277386515234035
2022,sc01,06-22 07:00:00+01:00,6.001576515818424
2022,sc01,06-22 08:00:00+01:00,16.39141764292744
2022,sc01,06-22 09:00:00+01:00,-2.89392636841783
2022,sc01,06-22 10:00:00+01:00,-13.006495840985238
2022,sc01,06-22 11:00:00+01:00,-30.949489462588307
2022,sc01,06-22 12:00:00+01:00,-25.35712886559767
2022,sc01,06-22 13:00:00+01:00,-30.949489462588307
2022,sc01,06-22 14:00:00+01:00,-30.949489462588307
2022,sc01,06-22 15:00:00+01:00,-30.949489462588307
2022,sc01,06-22 16:00:00+01:00,-30.949489462588307
2022,sc01,06-22 17:00:00+01:00,-11.808816000997904
2022,sc01,06-22 18:00:00+01:00,-0.7644941813700576
2022,sc01,06-22 19:00:00+01:00,-1.2662601143923027
2022,sc01,06-22 20:00:00+01:00,-2.334049178260546
2022,sc01,06-22 21:00:00+01:00,-4.5277386515234035
2022,sc01,06-22 22:00:00+01:00,-30.949489462588307
2022,sc01,06-22 23:00:00+01:00,-30.949489462588307
2022,sc01,06-23 00:00:00+01:00,-30.949489462588307
2022,sc01,06-23 01:00:00+01:00,-30.949489462588307
2022,sc01,06-23 02:00:00+01:00,-30.949489462588307
2022,sc01,06-23 03:00:00+01:00,-30.949489462588307
2022,sc01,06-23 04:00:00+01:00,-30.949489462588307
2022,sc01,06-23 05:00:00+01:00,-30.949489462588307
2022,sc01,06-23 06:00:00+01:00,-5.252510434523401
2022,sc01,06-23 07:00:00+01:00,-1.8518162089889039
2022,sc01,06-23 08:00:00+01:00,9.14405002367619
2022,sc01,06-23 09:00:00+01:00,-3.6186981514179237
2022,sc01,06-23 10:00:00+01:00,-6.880064247887152
2022,sc01,06-23 11:00:00+01:00,-12.076995981909661
2022,sc01,06-23 12:00:00+01:00,-12.22094847911125
2022,sc01,06-23 13:00:00+01:00,-30.949489462588307
2022,sc01,06-23 14:00:00+01:00,-30.949489462588307
2022,sc01,06-23 15:00:00+01:00,-30.949489462588307
2022,sc01,06-23 16:00:00+01:00,-30.949489462588307
2022,sc01,06-23 17:00:00+01:00,-2.743680764905612
2022,sc01,06-23 18:00:00+01:00,-1.489265964370059
2022,sc01,06-23 19:00:00+01:00,-1.9910318973923005
2022,sc01,06-23 20:00:00+01:00,-0.29370404092498603
2022,sc01,06-23 21:00:00+01:00,-5.252510434523401
2022,sc01,06-23 22:00:00+01:00,-30.949489462588307
2022,sc01,06-23 23:00:00+01:00,-30.949489462588307
2022,sc01,06-24 00:00:00+01:00,-30.949489462588307
2022,sc01,06-24 01:00:00+01:00,-30.949489462588307
2022,sc01,06-24 02:00:00+01:00,-30.949489462588307
2022,sc01,06-24 03:00:00+01:00,-30.949489462588307
2022,sc01,06-24 04:00:00+01:00,-30.949489462588307
2022,sc01,06-24 05:00:00+01:00,-27.393223535544973
2022,sc01,06-24 06:00:00+01:00,-2.8551882815355505
2022,sc01,06-24 07:00:00+01:00,7.227887122550687
2022,sc01,06-24 08:00:00+01:00,15.24895169400553
2022,sc01,06-24 09:00:00+01:00,-4.436797719417921
2022,sc01,06-24 10:00:00+01:00,-4.8161951577923325
2022,sc01,06-24 11:00:00+01:00,-16.39427579970318
2022,sc01,06-24 12:00:00+01:00,-18.912745037215604
2022,sc01,06-24 13:00:00+01:00,-30.949489462588307
2022,sc01,06-24 14:00:00+01:00,-30.949489462588307
2022,sc01,06-24 15:00:00+01:00,-30.949489462588307
2022,sc01,06-24 16:00:00+01:00,-30.949489462588307
2022,sc01,06-24 17:00:00+01:00,-4.369150799943707
2022,sc01,06-24 18:00:00+01:00,-2.30736553237006
2022,sc01,06-24 19:00:00+01:00,-2.8091314653923014
2022,sc01,06-24 20:00:00+01:00,-1.1872207002611255
2022,sc01,06-24 21:00:00+01:00,-6.070610002523402
2022,sc01,06-24 22:00:00+01:00,-30.949489462588307
2022,sc01,06-24 23:00:00+01:00,-30.949489462588307
2022,sc01,06-25 00:00:00+01:00,-30.949489462588307
2022,sc01,06-25 01:00:00+01:00,-30.949489462588307
2022,sc01,06-25 02:00:00+01:00,-30.949489462588307
2022,sc01,06-25 03:00:00+01:00,-30.949489462588307
2022,sc01,06-25 04:00:00+01:00,-30.949489462588307
2022,sc01,06-25 05:00:00+01:00,-30.949489462588307
2022,sc01,06-25 06:00:00+01:00,-7.035130096523403
2022,sc01,06-25 07:00:00+01:00,-3.2561623673934825
2022,sc01,06-25 08:00:00+01:00,3.283147843878236
2022,sc01,06-25 09:00:00+01:00,-5.401317813417922
2022,sc01,06-25 10:00:00+01:00,-18.262045784003256
2022,sc01,06-25 11:00:00+01:00,-30.949489462588307
2022,sc01,06-25 12:00:00+01:00,-30.949489462588307
2022,sc01,06-25 13:00:00+01:00,-30.949489462588307
2022,sc01,06-25 14:00:00+01:00,-30.949489462588307
2022,sc01,06-25 15:00:00+01:00,-30.949489462588307
2022,sc01,06-25 16:00:00+01:00,-30.949489462588307
2022,sc01,06-25 17:00:00+01:00,-9.150221845359596
2022,sc01,06-25 18:00:00+01:00,-3.2718856263700573
2022,sc01,06-25 19:00:00+01:00,3.603115482329894
2022,sc01,06-25 20:00:00+01:00,-3.4425000867614415
2022,sc01,06-25 21:00:00+01:00,-3.5783418289968374
2022,sc01,06-25 22:00:00+01:00,-23.631782372591523
2022,sc01,06-25 23:00:00+01:00,-30.949489462588307
2022,sc01,06-26 00:00:00+01:00,-30.949489462588307
2022,sc01,06-26 01:00:00+01:00,-30.949489462588307
2022,sc01,06-26 02:00:00+01:00,-30.949489462588307
2022,sc01,06-26 03:00:00+01:00,-30.949489462588307
2022,sc01,06-26 04:00:00+01:00,-30.949489462588307
2022,sc01,06-26 05:00:00+01:00,-30.949489462588307
2022,sc01,06-26 06:00:00+01:00,-6.9970754817561485
2022,sc01,06-26 07:00:00+01:00,7.104503430173022
2022,sc01,06-26 08:00:00+01:00,13.590511047005531
2022,sc01,06-26 09:00:00+01:00,-6.095238366417924
2022,sc01,06-26 10:00:00+01:00,-13.201657056418139
2022,sc01,06-26 11:00:00+01:00,-16.022545529998943
2022,sc01,06-26 12:00:00+01:00,-11.425992091145442
2022,sc01,06-26 13:00:00+01:00,-30.949489462588307
2022,sc01,06-26 14:00:00+01:00,-30.949489462588307
2022,sc01,06-26 15:00:00+01:00,-30.949489462588307
2022,sc01,06-26 16:00:00+01:00,-30.949489462588307
2022,sc01,06-26 17:00:00+01:00,-5.2202209799056085
2022,sc01,06-26 18:00:00+01:00,-3.965806179370059
2022,sc01,06-26 19:00:00+01:00,2.693314196643481
2022,sc01,06-26 20:00:00+01:00,-2.164284746701938
2022,sc01,06-26 21:00:00+01:00,-7.729050649523476
2022,sc01,06-26 22:00:00+01:00,-28.372559528417835
2022,sc01,06-26 23:00:00+01:00,-30.949489462588307
2022,sc01,06-27 00:00:00+01:00,-30.949489462588307
2022,sc01,06-27 01:00:00+01:00,-30.949489462588307
2022,sc01,06-27 02:00:00+01:00,-30.949489462588307
2022,sc01,06-27 03:00:00+01:00,-30.949489462588307
2022,sc01,06-27 04:00:00+01:00,-30.949489462588307
2022,sc01,06-27 05:00:00+01:00,-30.949489462588307
2022,sc01,06-27 06:00:00+01:00,-4.328462218308243
2022,sc01,06-27 07:00:00+01:00,4.601028476101252
2022,sc01,06-27 08:00:00+01:00,13.378982522005526
2022,sc01,06-27 09:00:00+01:00,-6.306766891417919
2022,sc01,06-27 10:00:00+01:00,-10.846030505634126
2022,sc01,06-27 11:00:00+01:00,-22.42807120912328
2022,sc01,06-27 12:00:00+01:00,-16.074223656205714
2022,sc01,06-27 13:00:00+01:00,-30.949489462588307
2022,sc01,06-27 14:00:00+01:00,-30.949489462588307
2022,sc01,06-27 15:00:00+01:00,-30.949489462588307
2022,sc01,06-27 16:00:00+01:00,-30.949489462588307
2022,sc01,06-27 17:00:00+01:00,-10.213021582092587
2022,sc01,06-27 18:00:00+01:00,-3.160106865327112
2022,sc01,06-27 19:00:00+01:00,6.473583012469685
2022,sc01,06-27 20:00:00+01:00,-3.3135502948629387
2022,sc01,06-27 21:00:00+01:00,-7.9405791745234
2022,sc01,06-27 22:00:00+01:00,-28.37967142821939
2022,sc01,06-27 23:00:00+01:00,-30.949489462588307
2022,sc01,06-28 00:00:00+01:00,-30.949489462588307
2022,sc01,06-28 01:00:00+01:00,-30.949489462588307
2022,sc01,06-28 02:00:00+01:00,-30.949489462588307
2022,sc01,06-28 03:00:00+01:00,-30.949489462588307
2022,sc01,06-28 04:00:00+01:00,-30.949489462588307
2022,sc01,06-28 05:00:00+01:00,-30.949489462588307
2022,sc01,06-28 06:00:00+01:00,-7.566571144523401
2022,sc01,06-28 07:00:00+01:00,-2.170259148717431
2022,sc01,06-28 08:00:00+01:00,-0.5502921370372817
2022,sc01,06-28 09:00:00+01:00,-5.932758861417923
2022,sc01,06-28 10:00:00+01:00,-6.31215629979253
2022,sc01,06-28 11:00:00+01:00,-11.809302458259165
2022,sc01,06-28 12:00:00+01:00,-18.513945123150233
2022,sc01,06-28 13:00:00+01:00,-30.949489462588307
2022,sc01,06-28 14:00:00+01:00,-30.949489462588307
2022,sc01,06-28 15:00:00+01:00,-30.949489462588307
2022,sc01,06-28 16:00:00+01:00,-30.949489462588307
2022,sc01,06-28 17:00:00+01:00,-11.263512586145442
2022,sc01,06-28 18:00:00+01:00,-3.8033266743700587
2022,sc01,06-28 19:00:00+01:00,7.222885517036136
2022,sc01,06-28 20:00:00+01:00,-3.7838584488708413
2022,sc01,06-28 21:00:00+01:00,-6.687215061812779
2022,sc01,06-28 22:00:00+01:00,-27.232435304770846
2022,sc01,06-28 23:00:00+01:00,-30.949489462588307
2022,sc01,06-29 00:00:00+01:00,-30.949489462588307
2022,sc01,06-29 01:00:00+01:00,-30.949489462588307
2022,sc01,06-29 02:00:00+01:00,-30.949489462588307
2022,sc01,06-29 03:00:00+01:00,-30.949489462588307
2022,sc01,06-29 04:00:00+01:00,-30.949489462588307
2022,sc01,06-29 05:00:00+01:00,-30.949489462588307
2022,sc01,06-29 06:00:00+01:00,-3.866465920467455
2022,sc01,06-29 07:00:00+01:00,3.5089115217311537
2022,sc01,06-29 08:00:00+01:00,13.973908358005527
2022,sc01,06-29 09:00:00+01:00,-5.711841055417924
2022,sc01,06-29 10:00:00+01:00,-12.813977396764933
2022,sc01,06-29 11:00:00+01:00,-24.310262364019362
2022,sc01,06-29 12:00:00+01:00,-22.57811994596742
2022,sc01,06-29 13:00:00+01:00,-30.949489462588307
2022,sc01,06-29 14:00:00+01:00,-30.949489462588307
2022,sc01,06-29 15:00:00+01:00,-30.949489462588307
2022,sc01,06-29 16:00:00+01:00,-30.949489462588307
2022,sc01,06-29 17:00:00+01:00,-4.8368236689056125
2022,sc01,06-29 18:00:00+01:00,-3.5824088683700595
2022,sc01,06-29 19:00:00+01:00,-0.07512821658306024
2022,sc01,06-29 20:00:00+01:00,-3.6695431488482413
2022,sc01,06-29 21:00:00+01:00,-3.7477713565833994
2022,sc01,06-29 22:00:00+01:00,-28.341706825109544
2022,sc01,06-29 23:00:00+01:00,-30.949489462588307
2022,sc01,06-30 00:00:00+01:00,-30.949489462588307
2022,sc01,06-30 01:00:00+01:00,-30.949489462588307
2022,sc01,06-30 02:00:00+01:00,-30.949489462588307
2022,sc01,06-30 03:00:00+01:00,-30.949489462588307
2022,sc01,06-30 04:00:00+01:00,-30.949489462588307
2022,sc01,06-30 05:00:00+01:00,-30.949489462588307
2022,sc01,06-30 06:00:00+01:00,-7.473369488523403
2022,sc01,06-30 07:00:00+01:00,-4.057184261646519
2022,sc01,06-30 08:00:00+01:00,5.162026394434772
2022,sc01,06-30 09:00:00+01:00,-5.839557205417922
2022,sc01,06-30 10:00:00+01:00,-12.478166409553147
2022,sc01,06-30 11:00:00+01:00,-27.345005033360753
2022,sc01,06-30 12:00:00+01:00,-24.41890460550805
2022,sc01,06-30 13:00:00+01:00,-30.949489462588307
2022,sc01,06-30 14:00:00+01:00,-30.949489462588307
2022,sc01,06-30 15:00:00+01:00,-30.949489462588307
2022,sc01,06-30 16:00:00+01:00,-30.949489462588307
2022,sc01,06-30 17:00:00+01:00,-4.96453981890561
2022,sc01,06-30 18:00:00+01:00,-3.7101250183700607
2022,sc01,06-30 19:00:00+01:00,-3.4272503327443573
2022,sc01,06-30 20:00:00+01:00,-3.595302463493489
2022,sc01,06-30 21:00:00+01:00,-4.681069332299103
2022,sc01,06-30 22:00:00+01:00,-28.125766041688717
2022,sc01,06-30 23:00:00+01:00,-30.949489462588307
2022,sc01,07-01 00:00:00+01:00,-30.949489462588307
2022,sc01,07-01 01:00:00+01:00,-30.949489462588307
2022,sc01,07-01 02:00:00+01:00,-30.949489462588307
2022,sc01,07-01 03:00:00+01:00,-30.949489462588307
2022,sc01,07-01 04:00:00+01:00,-30.949489462588307
2022,sc01,07-01 05:00:00+01:00,-30.949489462588307
2022,sc01,07-01 06:00:00+01:00,-4.120271725138455
2022,sc01,07-01 07:00:00+01:00,8.111444657262918
2022,sc01,07-01 08:00:00+01:00,14.240495243206812
2022,sc01,07-01 09:00:00+01:00,-5.861389877774766
2022,sc01,07-01 10:00:00+01:00,-12.171131198741136
2022,sc01,07-01 11:00:00+01:00,-19.208600791808067
2022,sc01,07-01 12:00:00+01:00,-12.203470935052412
2022,sc01,07-01 13:00:00+01:00,-30.949489462588307
2022,sc01,07-01 14:00:00+01:00,-30.949489462588307
2022,sc01,07-01 15:00:00+01:00,-30.949489462588307
2022,sc01,07-01 16:00:00+01:00,-30.949489462588307
2022,sc01,07-01 17:00:00+01:00,-4.97665010679351
2022,sc01,07-01 18:00:00+01:00,-3.7082973299761193
2022,sc01,07-01 19:00:00+01:00,6.211340145842119
2022,sc01,07-01 20:00:00+01:00,-3.993189937810321
2022,sc01,07-01 21:00:00+01:00,-4.377547948666095
2022,sc01,07-01 22:00:00+01:00,-14.133387134032493
2022,sc01,07-01 23:00:00+01:00,-30.949489462588307
2022,sc01,07-02 00:00:00+01:00,-30.949489462588307
2022,sc01,07-02 01:00:00+01:00,-30.949489462588307
2022,sc01,07-02 02:00:00+01:00,-30.949489462588307
2022,sc01,07-02 03:00:00+01:00,-30.949489462588307
2022,sc01,07-02 04:00:00+01:00,-30.949489462588307
2022,sc01,07-02 05:00:00+01:00,-25.266978075375324
2022,sc01,07-02 06:00:00+01:00,-4.596846524293767
2022,sc01,07-02 07:00:00+01:00,11.7262916584265
2022,sc01,07-02 08:00:00+01:00,14.231999887206808
2022,sc01,07-02 09:00:00+01:00,-5.383080496651768
2022,sc01,07-02 10:00:00+01:00,-10.618744414886958
2022,sc01,07-02 11:00:00+01:00,-18.31523206843509
2022,sc01,07-02 12:00:00+01:00,-21.65648064408454
2022,sc01,07-02 13:00:00+01:00,-30.949489462588307
2022,sc01,07-02 14:00:00+01:00,-30.949489462588307
2022,sc01,07-02 15:00:00+01:00,-30.949489462588307
2022,sc01,07-02 16:00:00+01:00,-30.949489462588307
2022,sc01,07-02 17:00:00+01:00,-4.985145462793511
2022,sc01,07-02 18:00:00+01:00,-3.7167926859761238
2022,sc01,07-02 19:00:00+01:00,3.368881768317518
2022,sc01,07-02 20:00:00+01:00,-3.659129962593763
2022,sc01,07-02 21:00:00+01:00,-4.972357360623558
2022,sc01,07-02 22:00:00+01:00,-24.997621201205988
2022,sc01,07-02 23:00:00+01:00,-30.949489462588307
