Region,Technology,Fuel,Type,Unit,Year,Value
Thies,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,19.67768928757961
LS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,19.46537357501061
FKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,20.233799902147982
ZS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,20.89287770865985
MTKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,20.607799382413635
Dakar,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,17.376042877118778
Diourbel,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,17.491806744206794
Thies,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,17.33043673145223
LS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,17.13592966517063
FKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,17.839901824068008
ZS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,18.44369741246221
MTKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,18.182530924934355
Dakar,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,15.268239574197008
Diourbel,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,15.373404352016353
Thies,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,15.22680902857976
LS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,15.050110608560288
FKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,15.689628599309144
ZS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,16.23814196966414
MTKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,16.00088732082071
Dakar,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,13.986455657454977
Diourbel,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,14.086858832854675
Thies,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,13.946900985018358
LS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,13.778203034754618
FKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,14.388765224185788
ZS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,14.912443258550477
MTKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,14.68593091652716
Dakar,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,12.859124594237807
Diourbel,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,12.95476616721786
Thies,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,12.821445794981816
LS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,12.660748314473812
FKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,13.242354702587292
ZS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,13.741197400961672
MTKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,13.525427365758471
Dakar,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,18.47598373251723
Diourbel,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,18.47598373251723
Thies,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,18.47598373251723
LS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,18.47598373251723
FKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,18.47598373251723
ZS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,18.47598373251723
MTKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,18.47598373251723
Dakar,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,19.378224310935874
Diourbel,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,19.378224310935874
Thies,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,19.378224310935874
LS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,19.378224310935874
FKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,19.378224310935874
ZS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,19.378224310935874
MTKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,19.378224310935874
Dakar,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,19.787037883431008
Diourbel,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,19.787037883431008
Thies,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,19.785698089442995
LS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,19.787037883431008
FKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,19.787037883431008
ZS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,19.787037883431008
MTKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,19.787037883431008
Dakar,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,20.205645031710425
Diourbel,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,20.205645031710425
Thies,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,20.205645031710425
LS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,20.205645031710425
FKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,20.205645031710425
ZS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,20.205645031710425
MTKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,20.205645031710425
Dakar,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,20.646755225450555
Diourbel,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,20.646755225450555
Thies,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,20.646755225450555
LS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,20.646755225450555
FKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,20.646755225450555
ZS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,20.646755225450555
MTKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,20.646755225450555
Dakar,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,20.60925040424157
Diourbel,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,20.60925040424157
Thies,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,20.60925040424157
LS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,20.60925040424157
FKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,20.60925040424157
ZS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,20.60925040424157
MTKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,20.60925040424157
Dakar,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,20.47598373051723
Diourbel,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,20.47598373051723
Thies,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,20.47598373051723
LS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,20.47598373051723
FKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,20.47598373051723
ZS,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,20.47598373051723
MTKK,P_Nuclear,Nuclear,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,20.47598373051723
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,1738.3833752349203
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,1765.9134939385335
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,1765.9134939385335
LS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,1765.9134939385335
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,1765.9134939385335
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,1765.9134939385335
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,1765.9134939385335
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,198.59729646824397
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,86.86277722469664
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,86.86277722469664
LS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,86.86277722469664
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,86.86277722469664
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,86.86277722469663
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,86.86277722469664
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,248.65904298939944
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,248.65904298939944
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,248.6590429893995
LS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,248.65904298939944
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,248.65904298939944
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,248.6590429893995
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,248.6590429893995
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,595.9691834598541
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,598.5429306062017
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,597.0809594663999
LS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,597.876420088212
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,594.7893348899133
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,590.4188651636476
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,589.5801808471729
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,600.5502837516003
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,461.4907589644759
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,200.7167954148766
LS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,459.5080751191856
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,199.8824566425083
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,701.8480306843509
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,287.5549538862277
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,492.1953926692178
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,638.7272159326963
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,491.89316765500973
LS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,660.9346745168039
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,559.7963523271333
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,675.9440841864138
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2045,611.3991139368078
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,64.54085348113723
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,100.81966404200473
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,77.80113083551173
LS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,98.68747056273706
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,102.08134074182128
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,107.63601677386227
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Total w/o Emissions],EUR/MWh,2050,91.6270699468838
Dakar,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.990544553706227
Diourbel,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.990544553706227
Thies,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.990544553706227
LS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.990544553706227
FKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.990544553706227
ZS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.990544553706227
MTKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.990544553706227
Dakar,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.6597193135735657
Diourbel,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.6597193135735657
Thies,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.6597193135735657
LS,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.6597193135735657
FKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.6597193135735657
ZS,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.6597193135735657
MTKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.6597193135735657
Dakar,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.7266157390675785
Diourbel,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.7266157390675785
Thies,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.7266157390675785
LS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.7266157390675785
FKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.7266157390675785
ZS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.7266157390675785
MTKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2022,2.7266157390675785
Dakar,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,175.09982338859894
Diourbel,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,175.09484819346622
Thies,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,175.02698075272633
LS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,141.30434022493174
FKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,100.56589255657688
ZS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,175.08987299833342
MTKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,100.56589255657688
Dakar,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,286.40744936689975
Diourbel,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,286.399247018165
Thies,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,286.2873574536696
LS,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,230.69057170253373
FKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,163.5271849865794
ZS,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,286.39104466943024
MTKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,163.5271849865794
Dakar,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,252.69485409688164
Diourbel,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,252.68762821823503
Thies,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,252.5890588399979
LS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,203.6109380636434
FKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,144.44319262872304
ZS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,252.68040233958837
MTKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2025,144.44319262872304
Dakar,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,359.9480240743892
Diourbel,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,359.9480240743892
Thies,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,359.9480240743893
LS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,359.94802407438914
FKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,359.94802407438914
ZS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,359.9480240743892
MTKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,359.94802407438914
Dakar,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,585.064027853789
Diourbel,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,585.064027853789
Thies,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,585.0640278537891
LS,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,585.0640278537888
FKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,585.0640278537888
ZS,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,585.064027853789
MTKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,585.0640278537888
Dakar,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,505.7121550636663
Diourbel,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,505.7121550636663
Thies,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,505.71215506366633
LS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,505.71215506366616
FKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,505.71215506366616
ZS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,505.7121550636663
MTKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2030,505.7121550636663
Dakar,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,67.88149944910403
Diourbel,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,66.34553794705197
Thies,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,69.6040739566803
LS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,66.31942490928243
FKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,66.33439573817057
ZS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,242.29915817299496
MTKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,68.01777001606825
Dakar,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,105.81969887436703
Diourbel,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,103.37791392277752
Thies,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,108.55815065520397
LS,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,103.33640088838132
FKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,103.36020066763558
ZS,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,383.09905372439306
MTKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,106.03633413463449
Dakar,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,92.13193135305761
Diourbel,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,90.01571772847367
Thies,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,94.50525622964055
LS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,89.97973976533244
FKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,90.0003662406849
ZS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,332.44070554199493
MTKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2035,92.3196819119448
Dakar,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,62.10366152504832
Diourbel,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,64.66127942817393
Thies,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,53.98382451769659
LS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,63.626124573459826
FKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,61.10115191087198
ZS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,153.99008407667756
MTKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,62.46924337238793
Dakar,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,96.6344180734917
Diourbel,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,100.70037473934855
Thies,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,83.7259592433569
LS,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,99.05474394493812
FKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,95.04068484095356
ZS,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,242.71026928604303
MTKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,97.21559947173348
Dakar,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,84.17135465944328
Diourbel,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,87.69518376964112
Thies,P_Gas_OCGT,Gas_Synth,Levelized Costs [Total w/o Emissions],EUR/MWh,2040,72.98402367399768
