Type,Region,Dim1,Dim2,Year,Value
FinalEnergyConsumption,Dakar,FRT_Ship_Conv,Oil,2025,0.011806165194906947
FinalEnergyConsumption,Dakar,FRT_Ship_Conv,Oil,2030,0.014758041806066666
FinalEnergyConsumption,Dakar,FRT_Ship_Conv,Oil,2035,0.0184435149328625
FinalEnergyConsumption,Dakar,FRT_Ship_Conv,Oil,2040,0.02358428159252635
FinalEnergyConsumption,Dakar,FRT_Ship_Conv,Oil,2045,0.030733621103227176
FinalEnergyConsumption,Dakar,FRT_Ship_Conv,Oil,2050,0.03922438329090532
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Oil,2022,0.13411988069335842
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Oil,2025,0.11122549017383333
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Oil,2030,0.04700062093199167
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Oil,2035,0.06142699348621666
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Oil,2040,0.08028176473484998
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Oil,2045,0.10492800657380842
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Oil,2050,0.1371345425331417
FinalEnergyConsumption,Dakar,PSNG_Rail_Conv,Oil,2035,0.17826235779123525
FinalEnergyConsumption,Dakar,PSNG_Rail_Conv,Oil,2040,0.1575836516913317
FinalEnergyConsumption,Dakar,PSNG_Rail_Conv,Oil,2045,0.21868490885019945
FinalEnergyConsumption,Dakar,PSNG_Rail_Conv,Oil,2050,0.5738002653085226
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Oil,2022,3.338115855050145
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Oil,2025,3.150468783853167
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Oil,2030,3.23448259154921
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Oil,2035,3.0446703515817934
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Oil,2040,3.265396219938526
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Oil,2045,2.7107595968169598
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Oil,2050,2.430614179424617
FinalEnergyConsumption,Dakar,PSNG_Road_PHEV,Oil,2050,0.007179183968187862
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Gas_Natural,2030,0.08704786594384913
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Gas_Natural,2050,0.016248817165539997
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Natural,2030,0.4576816589225303
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Natural,2035,1.0485778133138808
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Natural,2040,1.8500766699773936
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Natural,2045,2.6372164743478606
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Natural,2050,2.882368487483686
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Natural,2025,3.187613842777775
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Natural,2030,5.820483871666681
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Natural,2035,6.267477224164093
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Natural,2040,7.165219719141552
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Natural,2045,8.8888888888889
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Natural,2050,10.492782532725407
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Natural,2030,0.2950795519444388
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Natural,2035,0.6014501340760742
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Natural,2040,4.967907025991112
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Natural,2045,4.756380784445651
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Natural,2050,6.020107186993452
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Natural,2025,1.9841269841666567
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Natural,2030,3.787878788333312
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Natural,2035,6.127930486609321
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Natural,2040,6.164753765283536
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Natural,2045,6.7901234561111
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Natural,2050,7.387818370729287
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Hardcoal,2025,0.5093855289950008
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Hardcoal,2030,0.35194577919026476
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Hardcoal,2035,0.5247593571198549
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Hardcoal,2040,0.555668919871382
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Hardcoal,2045,0.5102358390731911
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Hardcoal,2050,0.07147491560850842
FinalEnergyConsumption,Dakar,HLI_Hardcoal,Hardcoal,2022,0.6481481479861109
FinalEnergyConsumption,Dakar,HLI_Hardcoal,Hardcoal,2025,0.7112654320138884
FinalEnergyConsumption,Dakar,HLI_Hardcoal,Hardcoal,2030,0.4770655501793517
FinalEnergyConsumption,Dakar,HLI_Hardcoal,Hardcoal,2035,0.24366139049217275
FinalEnergyConsumption,Dakar,P_Coal_Hardcoal,Hardcoal,2022,0.7569993943247838
FinalEnergyConsumption,Dakar,P_Coal_Hardcoal,Hardcoal,2025,0.3293985196858383
FinalEnergyConsumption,Dakar,HMI_HardCoal,Hardcoal,2022,1.4753764749999991
FinalEnergyConsumption,Dakar,HMI_HardCoal,Hardcoal,2025,1.9149736715750043
FinalEnergyConsumption,Dakar,HMI_HardCoal,Hardcoal,2030,2.5666347149643105
FinalEnergyConsumption,Dakar,HMI_HardCoal,Hardcoal,2035,3.558213469855822
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2022,0.034722222222222175
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2025,0.03476666667599988
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2030,0.035603306241294326
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2035,0.03646200723379839
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2040,0.037339894495423076
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2045,0.037158280221160835
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2050,0.03697666594689852
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2022,0.07541478127777798
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2025,0.09418853695999996
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2030,0.0963125497817782
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2035,0.09847347240126682
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2040,0.10068098657985841
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2045,0.35506394200106156
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2050,0.6641344451642193
FinalEnergyConsumption,Dakar,FRT_Rail_Electric,Power,2030,0.014462977863244306
FinalEnergyConsumption,Dakar,FRT_Rail_Electric,Power,2035,0.0495218418205233
FinalEnergyConsumption,Dakar,FRT_Rail_Electric,Power,2040,0.07913951314406842
FinalEnergyConsumption,Dakar,FRT_Rail_Electric,Power,2045,0.11866107262810788
FinalEnergyConsumption,Dakar,FRT_Rail_Electric,Power,2050,0.14766877908059392
FinalEnergyConsumption,Dakar,FRT_Road_BEV,Power,2030,0.3573195104978578
FinalEnergyConsumption,Dakar,FRT_Road_BEV,Power,2035,0.3152909167673065
FinalEnergyConsumption,Dakar,FRT_Road_BEV,Power,2040,0.34573115769100976
FinalEnergyConsumption,Dakar,FRT_Road_BEV,Power,2045,0.5291085578358392
FinalEnergyConsumption,Dakar,FRT_Road_BEV,Power,2050,0.7843905970445717
FinalEnergyConsumption,Dakar,HHI_Scrap_EAF,Power,2030,0.029488789599218853
FinalEnergyConsumption,Dakar,HHI_Scrap_EAF,Power,2035,0.030755882691357053
FinalEnergyConsumption,Dakar,HHI_Scrap_EAF,Power,2040,0.03208919729901576
FinalEnergyConsumption,Dakar,HHI_Scrap_EAF,Power,2045,0.08360937646342323
FinalEnergyConsumption,Dakar,HHI_Scrap_EAF,Power,2050,0.3660266825394465
FinalEnergyConsumption,Dakar,HLI_Direct_Electric,Power,2025,0.10019105875888909
FinalEnergyConsumption,Dakar,HLI_Direct_Electric,Power,2030,0.15971095722904996
FinalEnergyConsumption,Dakar,HLI_Direct_Electric,Power,2035,0.16431549234296053
FinalEnergyConsumption,Dakar,HLI_Direct_Electric,Power,2040,0.1690498280990441
FinalEnergyConsumption,Dakar,HLI_Direct_Electric,Power,2045,0.1490562775673749
FinalEnergyConsumption,Dakar,HLI_Direct_Electric,Power,2050,1.0481353188328637
FinalEnergyConsumption,Dakar,HMI_Steam_Electric,Power,2030,0.17539712507411273
FinalEnergyConsumption,Dakar,HMI_Steam_Electric,Power,2035,0.29031557047139483
FinalEnergyConsumption,Dakar,HMI_Steam_Electric,Power,2040,0.4600555647912843
FinalEnergyConsumption,Dakar,HMI_Steam_Electric,Power,2045,2.8993640144857156
FinalEnergyConsumption,Dakar,HMI_Steam_Electric,Power,2050,4.925384536186308
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2022,0.002907298879379824
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2025,0.01707002309562501
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2030,0.07138925903959999
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2035,0.09404230028260004
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2040,0.14492113068961784
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2045,0.200846433846682
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2050,0.207569389115706
FinalEnergyConsumption,Dakar,X_Electrolysis,Power,2035,0.5138541039769405
FinalEnergyConsumption,Dakar,X_Electrolysis,Power,2040,0.8524514196351476
FinalEnergyConsumption,Dakar,X_Electrolysis,Power,2045,1.3996608894320999
FinalEnergyConsumption,Dakar,X_Electrolysis,Power,2050,1.8947951662835185
FinalEnergyConsumption,Dakar,PSNG_Road_BEV,Power,2025,0.07390685628196404
FinalEnergyConsumption,Dakar,PSNG_Road_BEV,Power,2030,0.1076330369409361
FinalEnergyConsumption,Dakar,PSNG_Road_BEV,Power,2035,0.22464371733983074
FinalEnergyConsumption,Dakar,PSNG_Road_BEV,Power,2040,0.45801963174018734
FinalEnergyConsumption,Dakar,PSNG_Road_BEV,Power,2045,1.1085168785210673
FinalEnergyConsumption,Dakar,PSNG_Road_BEV,Power,2050,1.6280641820251498
FinalEnergyConsumption,Dakar,PSNG_Road_PHEV,Power,2050,0.0032904595143855337
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Gas_Bio,2050,0.0010782560636852713
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Bio,2030,0.10305555555555566
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Bio,2050,0.08898421254508625
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Bio,2030,0.003888888888888893
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Bio,2050,0.08922804727458504
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Bio,2030,0.009722222222222233
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Bio,2050,0.13445378151260529
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Bio,2050,0.019589035937372094
FinalEnergyConsumption,Diourbel,D_Gas_H2,H2,2040,0.03221339385673578
FinalEnergyConsumption,Diourbel,D_Gas_H2,H2,2045,0.03410829937772009
FinalEnergyConsumption,Diourbel,D_Gas_H2,H2,2050,0.1161406800111413
FinalEnergyConsumption,Diourbel,FRT_Road_H2,H2,2040,0.15831536231090607
FinalEnergyConsumption,Diourbel,FRT_Road_H2,H2,2045,0.14554946755298323
FinalEnergyConsumption,Diourbel,FRT_Road_H2,H2,2050,0.18429493918445164
FinalEnergyConsumption,Diourbel,HLI_H2_Boiler,H2,2035,0.1015034079451671
FinalEnergyConsumption,Diourbel,HLI_H2_Boiler,H2,2040,0.25250025359249506
FinalEnergyConsumption,Diourbel,HLI_H2_Boiler,H2,2045,0.5661062181741014
FinalEnergyConsumption,Diourbel,HLI_H2_Boiler,H2,2050,0.7302614506408859
FinalEnergyConsumption,Diourbel,X_Methanation,H2,2035,0.15156568109191781
FinalEnergyConsumption,Diourbel,X_Methanation,H2,2040,0.01876078892189394
FinalEnergyConsumption,Diourbel,X_Methanation,H2,2045,0.01903522643247406
FinalEnergyConsumption,Diourbel,X_Methanation,H2,2050,0.10704994488648503
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Synth,2035,0.04688356944372257
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Synth,2040,0.014091987654920831
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Synth,2045,0.00010921209634579324
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Synth,2050,0.07761126333461063
FinalEnergyConsumption,Diourbel,HMI_Gas,Gas_Synth,2035,0.06191669811559456
FinalEnergyConsumption,Diourbel,HMI_Gas,Gas_Synth,2045,0.01483390818168854
FinalEnergyConsumption,Diourbel,HMI_Gas,Gas_Synth,2050,0.010086201093784393
FinalEnergyConsumption,Diourbel,HLI_Oil_Boiler,Oil,2022,0.04901960783333336
FinalEnergyConsumption,Diourbel,HLI_Oil_Boiler,Oil,2025,0.04894957983333329
FinalEnergyConsumption,Diourbel,HLI_Oil_Boiler,Oil,2030,0.004336914204415484
FinalEnergyConsumption,Diourbel,HLI_Oil_Boiler,Oil,2035,0.005981695586958985
FinalEnergyConsumption,Diourbel,HMI_Oil,Oil,2022,0.20965876225000002
FinalEnergyConsumption,Diourbel,HMI_Oil,Oil,2025,0.20885248837499995
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Oil,2022,0.004863108840075766
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Oil,2025,0.0076215973238416695
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Oil,2030,0.008878178932432113
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Oil,2035,0.01069915420494168
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Oil,2040,0.01287094081744173
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Oil,2045,0.015548698368980537
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Oil,2050,0.018755940099820005
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Oil,2022,0.36780481718286645
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Oil,2025,0.4060513579826148
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Oil,2030,0.4390936796680148
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Oil,2035,0.5751100352794638
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Oil,2040,0.5259338418865421
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Oil,2045,0.6879377503083824
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Oil,2050,0.8251790672572069
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Oil,2025,0.0002825139512301708
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Oil,2030,0.022113918224416686
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Oil,2035,0.048248303242441996
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Oil,2040,0.08255779239812656
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Oil,2045,0.13193451391936545
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Oil,2050,0.2054587988765512
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Oil,2022,0.7640666389727544
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Oil,2025,0.789234416440525
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Oil,2030,0.7705678590504589
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Oil,2035,0.8286102492633322
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Oil,2040,0.9041644835139897
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Oil,2045,0.6906999855220965
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Oil,2050,0.6193190943636993
FinalEnergyConsumption,Diourbel,PSNG_Road_PHEV,Oil,2050,0.0029242589620321127
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Gas_Natural,2030,0.016308989448872994
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Gas_Natural,2050,0.003506266660052427
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Natural,2030,0.11783851110257088
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Natural,2035,0.3743966337607063
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Natural,2040,0.7108172838679553
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Natural,2045,0.9987894109919078
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Natural,2050,0.8230355223308743
FinalEnergyConsumption,Diourbel,HMI_Gas,Gas_Natural,2030,0.28633412068281316
FinalEnergyConsumption,Diourbel,HMI_Gas,Gas_Natural,2035,0.5473130741066281
FinalEnergyConsumption,Diourbel,HMI_Gas,Gas_Natural,2040,1.4012440228285405
FinalEnergyConsumption,Diourbel,HMI_Gas,Gas_Natural,2045,1.197652293746226
FinalEnergyConsumption,Diourbel,HMI_Gas,Gas_Natural,2050,1.2498630964286472
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Hardcoal,2025,0.09554404004700008
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Hardcoal,2030,0.06895836765152574
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Hardcoal,2035,0.1027892036621989
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Hardcoal,2040,0.10885521166849027
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Hardcoal,2045,0.11125402903928332
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Hardcoal,2050,0.015968472229384176
FinalEnergyConsumption,Diourbel,HLI_Hardcoal,Hardcoal,2022,0.2222222221666667
FinalEnergyConsumption,Diourbel,HLI_Hardcoal,Hardcoal,2025,0.2185552087852359
FinalEnergyConsumption,Diourbel,HLI_Hardcoal,Hardcoal,2030,0.1593469387199989
FinalEnergyConsumption,Diourbel,HLI_Hardcoal,Hardcoal,2035,0.07953741497999946
FinalEnergyConsumption,Diourbel,HMI_HardCoal,Hardcoal,2022,0.2754036086666669
FinalEnergyConsumption,Diourbel,HMI_HardCoal,Hardcoal,2025,0.39193990942499934
FinalEnergyConsumption,Diourbel,HMI_HardCoal,Hardcoal,2030,0.4425932065693402
FinalEnergyConsumption,Diourbel,HMI_HardCoal,Hardcoal,2035,0.44218009261951086
FinalEnergyConsumption,Diourbel,HLI_Biomass,Biomass,2022,0.08680555555555569
FinalEnergyConsumption,Diourbel,HLI_Biomass,Biomass,2025,0.08691666669000009
FinalEnergyConsumption,Diourbel,HLI_Biomass,Biomass,2030,0.08899888890946672
FinalEnergyConsumption,Diourbel,HLI_Biomass,Biomass,2035,0.09115746761024157
FinalEnergyConsumption,Diourbel,HLI_Biomass,Biomass,2040,0.09335144260712187
FinalEnergyConsumption,Diourbel,HLI_Biomass,Biomass,2045,0.09289739862200827
FinalEnergyConsumption,Diourbel,HLI_Biomass,Biomass,2050,0.0679499505106336
FinalEnergyConsumption,Diourbel,HMI_Biomass,Biomass,2022,0.16968325787499974
