Timestamp [UTC],2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1/1/2050 11:00,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05
1/1/2050 12:00,0.000110204,0.000103165,0.000103166,0.000103191,0.000103176,0.000110214,9.48E-05,0.000103165,0.000103191,0.000103176,0.000103184,0.000110214,9.48E-05,0.000103166,0.000103191,0.000103176,0.000103186,9.48E-05,0.000103165,0.000103166,0.000103178,0.000103184,0.000110214
1/1/2050 13:00,0.000107554,0.000107364,0.000107365,0.000107391,0.000107375,0.000107563,9.72E-05,0.000107364,0.000107391,0.000107376,0.000107384,0.000107563,9.72E-05,0.000107365,0.000107391,0.000107376,0.000107386,9.72E-05,0.000107364,0.000107365,0.000107378,0.000107384,0.000107563
1/1/2050 14:00,0.000106003,0.000108297,0.000108299,0.000108325,0.000108308,0.000106012,9.72E-05,0.000108297,0.000108325,0.000108309,0.000108318,0.000106012,9.72E-05,0.000108299,0.000108325,0.000108309,0.000108319,9.72E-05,0.000108297,0.000108299,0.000108311,0.000108318,0.000106012
1/1/2050 15:00,0.000102338,0.000108325,0.000108326,0.000108353,0.000108336,0.000102347,9.68E-05,0.000108325,0.000108353,0.000108337,0.000108345,0.000102347,9.68E-05,0.000108326,0.000108353,0.000108337,0.000108347,9.68E-05,0.000108325,0.000108326,0.000108339,0.000108345,0.000102347
1/1/2050 16:00,0.000102617,0.000108171,0.000108173,0.000108199,0.000108183,0.000102626,0.00010007,0.000108171,0.000108199,0.000108183,0.000108192,0.000102626,0.000100065,0.000108173,0.000108199,0.000108183,0.000108193,0.00010007,0.000108171,0.000108173,0.000108185,0.000108192,0.000102626
1/1/2050 17:00,0.000109774,0.000112912,0.000112913,0.00011294,0.000112923,0.000109784,0.000107986,0.000112912,0.00011294,0.000112924,0.000112933,0.000109784,0.000107981,0.000112913,0.00011294,0.000112924,0.000112935,0.000107986,0.000112912,0.000112913,0.000112926,0.000112933,0.000109784
1/1/2050 18:00,0.000110843,0.000111094,0.000111095,0.000111122,0.000111105,0.000110852,0.00010261,0.000111094,0.000111122,0.000111106,0.000111115,0.000110852,0.000102605,0.000111095,0.000111122,0.000111106,0.000111117,0.00010261,0.000111094,0.000111095,0.000111108,0.000111115,0.000110852
1/1/2050 19:00,0.000114283,0.000115099,0.000115101,0.000115129,0.000115111,0.000114293,0.000111322,0.000115099,0.000115129,0.000115112,0.000115121,0.000114293,0.000111317,0.000115101,0.000115129,0.000115112,0.000115123,0.000111322,0.000115099,0.000115101,0.000115114,0.000115121,0.000114293
1/1/2050 20:00,0.000115463,0.000115534,0.000115535,0.000115563,0.000115545,0.000115473,0.000113707,0.000115534,0.000115563,0.000115546,0.000115555,0.000115473,0.000113701,0.000115535,0.000115563,0.000115546,0.000115557,0.000113707,0.000115534,0.000115535,0.000115548,0.000115555,0.000115473
1/1/2050 21:00,0.0001167,0.000114099,0.000114101,0.000114128,0.000114111,0.00011671,0.000114227,0.000114099,0.000114128,0.000114112,0.000114121,0.00011671,0.000114222,0.000114101,0.000114128,0.000114112,0.000114122,0.000114227,0.000114099,0.000114101,0.000114114,0.000114121,0.00011671
1/1/2050 22:00,0.000114056,0.000114141,0.000114143,0.000114171,0.000114153,0.000114066,0.000113763,0.000114141,0.000114171,0.000114154,0.000114163,0.000114066,0.000113757,0.000114143,0.000114171,0.000114154,0.000114165,0.000113763,0.000114141,0.000114143,0.000114156,0.000114163,0.000114066
1/1/2050 23:00,0.000113719,0.00011,0.000110001,0.000110028,0.000110011,0.000113729,0.000110092,0.00011,0.000110028,0.000110012,0.000110021,0.000113729,0.000110087,0.000110001,0.000110028,0.000110012,0.000110022,0.000110092,0.00011,0.000110001,0.000110014,0.000110021,0.000113729
2/1/2050 0:00,0.000106378,0.000102287,0.000102288,0.000102313,0.000102298,0.000106387,0.000102301,0.000102287,0.000102313,0.000102298,0.000104472,0.000106387,0.000102296,0.000102288,0.000102313,0.000102298,0.000104474,0.000102301,0.000102287,0.000102288,0.0001023,0.000104472,0.000106387
2/1/2050 1:00,0.000101202,9.78E-05,9.78E-05,9.79E-05,9.79E-05,0.000101211,9.79E-05,9.78E-05,9.79E-05,9.79E-05,9.98E-05,0.000101211,9.79E-05,9.78E-05,9.79E-05,9.79E-05,9.98E-05,9.79E-05,9.78E-05,9.78E-05,9.79E-05,9.98E-05,0.000101211
2/1/2050 2:00,9.57E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.57E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.54E-05,9.57E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.54E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.54E-05,9.57E-05
2/1/2050 3:00,9.17E-05,8.93E-05,8.93E-05,8.93E-05,8.93E-05,9.17E-05,8.93E-05,8.93E-05,8.93E-05,8.93E-05,9.23E-05,9.17E-05,8.93E-05,8.93E-05,8.93E-05,8.93E-05,9.23E-05,8.93E-05,8.93E-05,8.93E-05,8.93E-05,9.23E-05,9.17E-05
2/1/2050 4:00,8.94E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.94E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,9.07E-05,8.94E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,9.07E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,9.07E-05,8.94E-05
2/1/2050 5:00,8.86E-05,8.96E-05,8.96E-05,8.97E-05,8.96E-05,8.86E-05,8.96E-05,8.96E-05,8.97E-05,8.96E-05,9.07E-05,8.86E-05,8.96E-05,8.96E-05,8.97E-05,8.96E-05,9.07E-05,8.96E-05,8.96E-05,8.96E-05,8.96E-05,9.07E-05,8.86E-05
2/1/2050 6:00,8.99E-05,9.22E-05,9.22E-05,9.22E-05,9.22E-05,8.99E-05,9.22E-05,9.22E-05,9.22E-05,9.22E-05,9.27E-05,8.99E-05,9.22E-05,9.22E-05,9.22E-05,9.22E-05,9.27E-05,9.22E-05,9.22E-05,9.22E-05,9.22E-05,9.27E-05,8.99E-05
2/1/2050 7:00,8.89E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,8.89E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,8.89E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,8.89E-05
2/1/2050 8:00,8.89E-05,9.26E-05,9.26E-05,9.27E-05,9.26E-05,8.89E-05,9.26E-05,9.26E-05,9.27E-05,9.26E-05,9.38E-05,8.89E-05,9.26E-05,9.26E-05,9.27E-05,9.26E-05,9.38E-05,9.26E-05,9.26E-05,9.26E-05,9.26E-05,9.38E-05,8.89E-05
2/1/2050 9:00,8.24E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,8.24E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.86E-05,8.24E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.86E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.86E-05,8.24E-05
2/1/2050 10:00,9.15E-05,9.41E-05,9.41E-05,9.41E-05,9.41E-05,9.15E-05,9.41E-05,9.41E-05,9.41E-05,9.41E-05,0.000101587,9.15E-05,9.41E-05,9.41E-05,9.41E-05,9.41E-05,0.000101588,9.41E-05,9.41E-05,9.41E-05,9.41E-05,0.000101587,9.15E-05
2/1/2050 11:00,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.22E-05
2/1/2050 12:00,9.48E-05,0.000103165,0.000103166,0.000103191,0.000103176,9.48E-05,0.000103179,0.000103165,0.000103191,0.000103176,0.000110212,9.48E-05,0.000103174,0.000103166,0.000103191,0.000103176,0.000110214,0.000103179,0.000103165,0.000103166,0.000103178,0.000110212,9.48E-05
2/1/2050 13:00,9.72E-05,0.000107364,0.000107365,0.000107391,0.000107375,9.72E-05,0.000107378,0.000107364,0.000107391,0.000107376,0.000107561,9.72E-05,0.000107373,0.000107365,0.000107391,0.000107376,0.000107563,0.000107378,0.000107364,0.000107365,0.000107378,0.000107561,9.72E-05
2/1/2050 14:00,9.72E-05,0.000108297,0.000108299,0.000108325,0.000108308,9.72E-05,0.000108312,0.000108297,0.000108325,0.000108309,0.000106011,9.72E-05,0.000108307,0.000108299,0.000108325,0.000108309,0.000106012,0.000108312,0.000108297,0.000108299,0.000108311,0.000106011,9.72E-05
2/1/2050 15:00,9.68E-05,0.000108325,0.000108326,0.000108353,0.000108336,9.68E-05,0.00010834,0.000108325,0.000108353,0.000108337,0.000102345,9.68E-05,0.000108334,0.000108326,0.000108353,0.000108337,0.000102347,0.00010834,0.000108325,0.000108326,0.000108339,0.000102345,9.68E-05
2/1/2050 16:00,0.000100068,0.000108171,0.000108173,0.000108199,0.000108183,0.000100077,0.000108186,0.000108171,0.000108199,0.000108183,0.000102625,0.000100077,0.000108181,0.000108173,0.000108199,0.000108183,0.000102626,0.000108186,0.000108171,0.000108173,0.000108185,0.000102625,0.000100077
2/1/2050 17:00,0.000107984,0.000112912,0.000112913,0.00011294,0.000112923,0.000107993,0.000112927,0.000112912,0.00011294,0.000112924,0.000109782,0.000107993,0.000112921,0.000112913,0.00011294,0.000112924,0.000109784,0.000112927,0.000112912,0.000112913,0.000112926,0.000109782,0.000107993
2/1/2050 18:00,0.000102608,0.000111094,0.000111095,0.000111122,0.000111105,0.000102617,0.000111109,0.000111094,0.000111122,0.000111106,0.000110851,0.000102617,0.000111103,0.000111095,0.000111122,0.000111106,0.000110852,0.000111109,0.000111094,0.000111095,0.000111108,0.000110851,0.000102617
2/1/2050 19:00,0.000111321,0.000115099,0.000115101,0.000115129,0.000115111,0.00011133,0.000115115,0.000115099,0.000115129,0.000115112,0.000114291,0.00011133,0.000115109,0.000115101,0.000115129,0.000115112,0.000114293,0.000115115,0.000115099,0.000115101,0.000115114,0.000114291,0.00011133
2/1/2050 20:00,0.000113705,0.000115534,0.000115535,0.000115563,0.000115545,0.000113715,0.000115549,0.000115534,0.000115563,0.000115546,0.000115471,0.000113715,0.000115543,0.000115535,0.000115563,0.000115546,0.000115473,0.000115549,0.000115534,0.000115535,0.000115548,0.000115471,0.000113715
2/1/2050 21:00,0.000114225,0.000114099,0.000114101,0.000114128,0.000114111,0.000114235,0.000114115,0.000114099,0.000114128,0.000114112,0.000116709,0.000114235,0.000114109,0.000114101,0.000114128,0.000114112,0.00011671,0.000114115,0.000114099,0.000114101,0.000114114,0.000116709,0.000114235
2/1/2050 22:00,0.000113761,0.000114141,0.000114143,0.000114171,0.000114153,0.000113771,0.000114157,0.000114141,0.000114171,0.000114154,0.000114064,0.000113771,0.000114151,0.000114143,0.000114171,0.000114154,0.000114066,0.000114157,0.000114141,0.000114143,0.000114156,0.000114064,0.000113771
2/1/2050 23:00,0.00011009,0.00011,0.000110001,0.000110028,0.000110011,0.0001101,0.000110015,0.00011,0.000110028,0.000110012,0.000113727,0.0001101,0.000110009,0.000110001,0.000110028,0.000110012,0.000113729,0.000110015,0.00011,0.000110001,0.000110014,0.000113727,0.0001101
3/1/2050 0:00,0.000102299,0.000102287,0.000102288,0.000102313,0.000104463,0.000102308,0.000102301,0.000102287,0.000102313,0.000104464,0.000106385,0.000102308,0.000102296,0.000102288,0.000102313,0.000104464,0.000106387,0.000102301,0.000102287,0.000102288,0.0001023,0.000106385,0.000102308
3/1/2050 1:00,9.79E-05,9.78E-05,9.78E-05,9.79E-05,9.98E-05,9.79E-05,9.79E-05,9.78E-05,9.79E-05,9.98E-05,0.000101209,9.79E-05,9.79E-05,9.78E-05,9.79E-05,9.98E-05,0.000101211,9.79E-05,9.78E-05,9.78E-05,9.79E-05,0.000101209,9.79E-05
3/1/2050 2:00,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.54E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.54E-05,9.57E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.54E-05,9.57E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.57E-05,9.36E-05
3/1/2050 3:00,8.93E-05,8.93E-05,8.93E-05,8.93E-05,9.23E-05,8.93E-05,8.93E-05,8.93E-05,8.93E-05,9.23E-05,9.17E-05,8.93E-05,8.93E-05,8.93E-05,8.93E-05,9.23E-05,9.17E-05,8.93E-05,8.93E-05,8.93E-05,8.93E-05,9.17E-05,8.93E-05
3/1/2050 4:00,8.83E-05,8.83E-05,8.83E-05,8.83E-05,9.07E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,9.07E-05,8.94E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,9.07E-05,8.94E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.94E-05,8.83E-05
3/1/2050 5:00,8.96E-05,8.96E-05,8.96E-05,8.97E-05,9.07E-05,8.96E-05,8.96E-05,8.96E-05,8.97E-05,9.07E-05,8.86E-05,8.96E-05,8.96E-05,8.96E-05,8.97E-05,9.07E-05,8.86E-05,8.96E-05,8.96E-05,8.96E-05,8.96E-05,8.86E-05,8.96E-05
3/1/2050 6:00,9.22E-05,9.22E-05,9.22E-05,9.22E-05,9.27E-05,9.22E-05,9.22E-05,9.22E-05,9.22E-05,9.27E-05,8.99E-05,9.22E-05,9.22E-05,9.22E-05,9.22E-05,9.27E-05,8.99E-05,9.22E-05,9.22E-05,9.22E-05,9.22E-05,8.99E-05,9.22E-05
3/1/2050 7:00,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,8.89E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,8.89E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,8.89E-05,9.29E-05
3/1/2050 8:00,9.26E-05,9.26E-05,9.26E-05,9.27E-05,9.38E-05,9.26E-05,9.26E-05,9.26E-05,9.27E-05,9.38E-05,8.89E-05,9.26E-05,9.26E-05,9.26E-05,9.27E-05,9.38E-05,8.89E-05,9.26E-05,9.26E-05,9.26E-05,9.26E-05,8.89E-05,9.26E-05
3/1/2050 9:00,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.86E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.86E-05,8.24E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.86E-05,8.24E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,8.24E-05,9.16E-05
3/1/2050 10:00,9.41E-05,9.41E-05,9.41E-05,9.41E-05,0.000101578,9.41E-05,9.41E-05,9.41E-05,9.41E-05,0.000101579,9.15E-05,9.41E-05,9.41E-05,9.41E-05,9.41E-05,0.000101579,9.15E-05,9.41E-05,9.41E-05,9.41E-05,9.41E-05,9.15E-05,9.41E-05
3/1/2050 11:00,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.90E-05
3/1/2050 12:00,0.000103177,0.000103165,0.000103166,0.000103191,0.000110203,0.000103186,0.000103179,0.000103165,0.000103191,0.000110204,9.48E-05,0.000103186,0.000103174,0.000103166,0.000103191,0.000110204,9.48E-05,0.000103179,0.000103165,0.000103166,0.000103178,9.48E-05,0.000103186
3/1/2050 13:00,0.000107376,0.000107364,0.000107365,0.000107391,0.000107552,0.000107386,0.000107378,0.000107364,0.000107391,0.000107553,9.72E-05,0.000107386,0.000107373,0.000107365,0.000107391,0.000107553,9.72E-05,0.000107378,0.000107364,0.000107365,0.000107378,9.72E-05,0.000107386
3/1/2050 14:00,0.00010831,0.000108297,0.000108299,0.000108325,0.000106002,0.000108319,0.000108312,0.000108297,0.000108325,0.000106003,9.72E-05,0.000108319,0.000108307,0.000108299,0.000108325,0.000106003,9.72E-05,0.000108312,0.000108297,0.000108299,0.000108311,9.72E-05,0.000108319
3/1/2050 15:00,0.000108338,0.000108325,0.000108326,0.000108353,0.000102336,0.000108347,0.00010834,0.000108325,0.000108353,0.000102337,9.68E-05,0.000108347,0.000108334,0.000108326,0.000108353,0.000102337,9.68E-05,0.00010834,0.000108325,0.000108326,0.000108339,9.68E-05,0.000108347
3/1/2050 16:00,0.000108184,0.000108171,0.000108173,0.000108199,0.000102616,0.000108193,0.000108186,0.000108171,0.000108199,0.000102617,0.000100075,0.000108193,0.000108181,0.000108173,0.000108199,0.000102617,0.000100077,0.000108186,0.000108171,0.000108173,0.000108185,0.000100075,0.000108193
3/1/2050 17:00,0.000112925,0.000112912,0.000112913,0.00011294,0.000109773,0.000112935,0.000112927,0.000112912,0.00011294,0.000109773,0.000107992,0.000112935,0.000112921,0.000112913,0.00011294,0.000109773,0.000107993,0.000112927,0.000112912,0.000112913,0.000112926,0.000107992,0.000112935
3/1/2050 18:00,0.000111107,0.000111094,0.000111095,0.000111122,0.000110841,0.000111117,0.000111109,0.000111094,0.000111122,0.000110842,0.000102616,0.000111117,0.000111103,0.000111095,0.000111122,0.000110842,0.000102617,0.000111109,0.000111094,0.000111095,0.000111108,0.000102616,0.000111117
3/1/2050 19:00,0.000115113,0.000115099,0.000115101,0.000115129,0.000114282,0.000115123,0.000115115,0.000115099,0.000115129,0.000114283,0.000111328,0.000115123,0.000115109,0.000115101,0.000115129,0.000114283,0.00011133,0.000115115,0.000115099,0.000115101,0.000115114,0.000111328,0.000115123
3/1/2050 20:00,0.000115547,0.000115534,0.000115535,0.000115563,0.000115461,0.000115557,0.000115549,0.000115534,0.000115563,0.000115462,0.000113713,0.000115557,0.000115543,0.000115535,0.000115563,0.000115462,0.000113715,0.000115549,0.000115534,0.000115535,0.000115548,0.000113713,0.000115557
3/1/2050 21:00,0.000114113,0.000114099,0.000114101,0.000114128,0.000116699,0.000114122,0.000114115,0.000114099,0.000114128,0.0001167,0.000114233,0.000114122,0.000114109,0.000114101,0.000114128,0.0001167,0.000114235,0.000114115,0.000114099,0.000114101,0.000114114,0.000114233,0.000114122
3/1/2050 22:00,0.000114155,0.000114141,0.000114143,0.000114171,0.000114055,0.000114165,0.000114157,0.000114141,0.000114171,0.000114056,0.000113769,0.000114165,0.000114151,0.000114143,0.000114171,0.000114056,0.000113771,0.000114157,0.000114141,0.000114143,0.000114156,0.000113769,0.000114165
3/1/2050 23:00,0.000110013,0.00011,0.000110001,0.000110028,0.000113717,0.000110022,0.000110015,0.00011,0.000110028,0.000113718,0.000110098,0.000110022,0.000110009,0.000110001,0.000110028,0.000113718,0.0001101,0.000110015,0.00011,0.000110001,0.000110014,0.000110098,0.000110022
4/1/2050 0:00,0.000102299,0.000102287,0.000102288,0.000104479,0.000106376,0.000102308,0.000102301,0.000102287,0.000102313,0.000106377,0.000102306,0.000102308,0.000102296,0.000102288,0.000104479,0.000106377,0.000102308,0.000102301,0.000102287,0.000102288,0.000104466,0.000102306,0.000102308
4/1/2050 1:00,9.79E-05,9.78E-05,9.78E-05,9.98E-05,0.000101201,9.79E-05,9.79E-05,9.78E-05,9.79E-05,0.000101202,9.79E-05,9.79E-05,9.79E-05,9.78E-05,9.98E-05,0.000101202,9.79E-05,9.79E-05,9.78E-05,9.78E-05,9.98E-05,9.79E-05,9.79E-05
4/1/2050 2:00,9.36E-05,9.36E-05,9.36E-05,9.54E-05,9.57E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.57E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.54E-05,9.57E-05,9.36E-05,9.36E-05,9.36E-05,9.36E-05,9.54E-05,9.36E-05,9.36E-05
4/1/2050 3:00,8.93E-05,8.93E-05,8.93E-05,9.23E-05,9.17E-05,8.93E-05,8.93E-05,8.93E-05,8.93E-05,9.17E-05,8.93E-05,8.93E-05,8.93E-05,8.93E-05,9.23E-05,9.17E-05,8.93E-05,8.93E-05,8.93E-05,8.93E-05,9.23E-05,8.93E-05,8.93E-05
4/1/2050 4:00,8.83E-05,8.83E-05,8.83E-05,9.07E-05,8.94E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,8.94E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,9.07E-05,8.94E-05,8.83E-05,8.83E-05,8.83E-05,8.83E-05,9.07E-05,8.83E-05,8.83E-05
4/1/2050 5:00,8.96E-05,8.96E-05,8.96E-05,9.07E-05,8.86E-05,8.96E-05,8.96E-05,8.96E-05,8.97E-05,8.86E-05,8.96E-05,8.96E-05,8.96E-05,8.96E-05,9.07E-05,8.86E-05,8.96E-05,8.96E-05,8.96E-05,8.96E-05,9.07E-05,8.96E-05,8.96E-05
4/1/2050 6:00,9.22E-05,9.22E-05,9.22E-05,9.27E-05,8.99E-05,9.22E-05,9.22E-05,9.22E-05,9.22E-05,8.99E-05,9.22E-05,9.22E-05,9.22E-05,9.22E-05,9.27E-05,8.99E-05,9.22E-05,9.22E-05,9.22E-05,9.22E-05,9.27E-05,9.22E-05,9.22E-05
4/1/2050 7:00,9.29E-05,9.29E-05,9.29E-05,9.29E-05,8.89E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,8.89E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,8.89E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05,9.29E-05
4/1/2050 8:00,9.26E-05,9.26E-05,9.26E-05,9.38E-05,8.89E-05,9.26E-05,9.26E-05,9.26E-05,9.27E-05,8.89E-05,9.26E-05,9.26E-05,9.26E-05,9.26E-05,9.38E-05,8.89E-05,9.26E-05,9.26E-05,9.26E-05,9.26E-05,9.38E-05,9.26E-05,9.26E-05
4/1/2050 9:00,9.16E-05,9.16E-05,9.16E-05,9.86E-05,8.24E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,8.24E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.86E-05,8.24E-05,9.16E-05,9.16E-05,9.16E-05,9.16E-05,9.86E-05,9.16E-05,9.16E-05
4/1/2050 10:00,9.41E-05,9.41E-05,9.41E-05,0.000101594,9.15E-05,9.41E-05,9.41E-05,9.41E-05,9.41E-05,9.15E-05,9.41E-05,9.41E-05,9.41E-05,9.41E-05,0.000101594,9.15E-05,9.41E-05,9.41E-05,9.41E-05,9.41E-05,0.000101581,9.41E-05,9.41E-05
4/1/2050 11:00,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.22E-05,9.90E-05,9.90E-05,9.90E-05,9.90E-05,9.22E-05,9.90E-05,9.90E-05
4/1/2050 12:00,0.000103177,0.000103165,0.000103166,0.000110219,9.48E-05,0.000103186,0.000103179,0.000103165,0.000103191,9.48E-05,0.000103184,0.000103186,0.000103174,0.000103166,0.000110219,9.48E-05,0.000103186,0.000103179,0.000103165,0.000103166,0.000110205,0.000103184,0.000103186
4/1/2050 13:00,0.000107376,0.000107364,0.000107365,0.000107568,9.72E-05,0.000107386,0.000107378,0.000107364,0.000107391,9.72E-05,0.000107384,0.000107386,0.000107373,0.000107365,0.000107568,9.72E-05,0.000107386,0.000107378,0.000107364,0.000107365,0.000107555,0.000107384,0.000107386
