Region,Technology,Fuel,Type,Unit,Year,Value
FKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.8207068204739519
ZS,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.8207068204739519
MTKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.8207068204739519
Dakar,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7288109204371016
Diourbel,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7288109204371016
Thies,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7288109204371016
LS,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7288109204371016
FKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7288109204371016
ZS,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7288109204371016
MTKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7288109204371016
Dakar,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7473932608521051
Diourbel,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7473932608521051
Thies,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7473932608521051
LS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7473932608521051
FKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7473932608521051
ZS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7473932608521051
MTKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2035,0.7473932608521051
Dakar,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.8207068204739519
Diourbel,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.8207068204739519
Thies,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.8207068204739519
LS,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.8207068204739519
FKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.8207068204739519
ZS,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.8207068204739519
MTKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.8207068204739519
Dakar,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7288109204371016
Diourbel,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7288109204371016
Thies,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7288109204371016
LS,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7288109204371016
FKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7288109204371016
ZS,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7288109204371016
MTKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7288109204371016
Dakar,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7473932608521051
Diourbel,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7473932608521051
Thies,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7473932608521051
LS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7473932608521051
FKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7473932608521051
ZS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7473932608521051
MTKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2040,0.7473932608521051
Dakar,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.8207068204739519
Diourbel,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.8207068204739519
Thies,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.8207068204739519
LS,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.8207068204739519
FKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.8207068204739519
ZS,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.8207068204739519
MTKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.8207068204739519
Dakar,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7288109204371016
Diourbel,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7288109204371016
Thies,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7288109204371016
LS,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7288109204371016
FKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7288109204371016
ZS,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7288109204371016
MTKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7288109204371016
Dakar,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7473932608521051
Diourbel,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7473932608521051
Thies,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7473932608521051
LS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7473932608521051
FKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7473932608521051
ZS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7473932608521051
MTKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2045,0.7473932608521051
Dakar,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.8207068204739519
Diourbel,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.8207068204739519
Thies,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.8207068204739519
LS,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.8207068204739519
FKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.8207068204739519
ZS,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.8207068204739519
MTKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.8207068204739519
Dakar,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7288109204371016
Diourbel,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7288109204371016
Thies,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7288109204371016
LS,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7288109204371016
FKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7288109204371016
ZS,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7288109204371016
MTKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7288109204371016
Dakar,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7473932608521051
Diourbel,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7473932608521051
Thies,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7473932608521051
LS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7473932608521051
FKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7473932608521051
ZS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7473932608521051
MTKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Capex],MEUR/PJ,2050,0.7473932608521051
Dakar,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2022,0.01
Diourbel,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2022,0.01
Thies,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2022,0.01
LS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2022,0.01
FKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2022,0.01
ZS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2022,0.01
MTKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2022,0.01
Dakar,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2025,2.09859341962808
Diourbel,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2025,2.123556016126315
Thies,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2025,2.123556016126315
LS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2025,2.123556016126315
FKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2025,2.09859341962808
ZS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2025,2.123556016126315
MTKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2025,2.123556016126315
Dakar,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2030,1.6791707891197665
Diourbel,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2030,1.6791707891197665
Thies,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2030,1.6791707891197665
LS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2030,1.6791707891197665
FKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2030,1.6791707891197665
ZS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2030,1.6791707891197665
MTKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2030,1.6791707891197665
Dakar,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2035,1.344790447421624
Diourbel,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2035,1.344790447421624
Thies,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2035,1.344790447421624
LS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2035,1.344790447421624
FKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2035,1.344790447421624
ZS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2035,1.344790447421624
MTKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2035,1.344790447421624
Dakar,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2040,1.0780836756212768
Diourbel,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2040,1.0780836756212768
Thies,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2040,1.0780836756212768
LS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2040,1.0780836756212768
FKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2040,1.0780836756212768
ZS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2040,1.0780836756212768
MTKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2040,1.0780836756212768
Dakar,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2045,0.8652497015751665
Diourbel,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2045,0.8652497015751665
Thies,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2045,0.8652497015751665
LS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2045,0.8652497015751665
FKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2045,0.8652497015751665
ZS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2045,0.8652497015751665
MTKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2045,0.8652497015751665
Dakar,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2050,0.6953192979526284
Diourbel,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2050,0.6953192979526284
Thies,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2050,0.6953192979526284
LS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2050,0.6953192979526284
FKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2050,0.6953192979526284
ZS,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2050,0.6953192979526284
MTKK,RES_PV_Rooftop_Residential,Area_Rooftop_Residential,Levelized Costs [Generation],MEUR/PJ,2050,0.6953192979526284
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2022,71.04799517290944
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2022,71.43854540965363
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2022,71.21671026717469
LS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2022,71.59081840649033
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2022,71.56573747027004
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2022,72.23835250731157
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2022,71.40483982164194
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2025,326.69794075196245
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2025,97.04433040670156
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2025,94.73379530472657
LS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2025,301.6883486741707
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2025,57.928382676418494
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2025,204.7811239873543
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2025,57.92838268234737
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2030,73.51259310651312
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2030,73.8779008702193
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2030,73.67039999932854
LS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2030,74.02031614689768
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2030,73.48294534531347
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2030,73.51259310651312
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2030,72.74242574119052
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2035,247.81212724453522
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2035,325.78592569115114
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2035,235.1496445882154
LS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2035,325.7859256911513
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2035,131.39086181023464
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2035,325.7859256911513
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2035,160.99224172413213
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2040,328.54523179188897
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2040,440.59994381031663
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2040,96.75838853071612
LS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2040,270.6555275051937
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2040,174.70854775070717
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2040,250.17100722586437
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2040,192.89017879076414
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2045,37.073127098549406
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2045,30.83076531334342
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2045,36.97321343921534
LS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2045,83.35737862192677
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2045,71.44166314786128
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2045,108.07147275261424
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2045,121.60750559074421
Dakar,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2050,5.880230308041376
Diourbel,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2050,5.67813776917076
Thies,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2050,5.714214087391039
LS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2050,15.245148522257145
FKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2050,17.768246080215384
ZS,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2050,8.555539669961174
MTKK,P_Coal_Lignite,Lignite,Levelized Costs [Generation],MEUR/PJ,2050,11.344840954192897
Dakar,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,23.651855853182724
Diourbel,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,14.620863023574316
Thies,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,14.620863023574316
LS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,14.620863023574316
FKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,14.620863023574316
ZS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,14.620863023574316
MTKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,14.620863023574316
Dakar,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,39.18793255552745
Diourbel,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,24.2222872954825
Thies,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,24.2222872954825
LS,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,24.2222872954825
FKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,24.2222872954825
ZS,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,24.2222872954825
MTKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,24.2222872954825
Dakar,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,36.09493787684343
Diourbel,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,22.3107909280426
Thies,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,22.3107909280426
LS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,22.3107909280426
FKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,22.3107909280426
ZS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,22.3107909280426
MTKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2022,22.3107909280426
Dakar,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,47.817942128573016
Diourbel,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,47.81789635467553
Thies,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,47.81789642328319
LS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,47.81789641272821
FKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,47.8178964021731
ZS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,47.817896507723425
MTKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,47.817896407450554
Dakar,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,78.82849920780207
Diourbel,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,78.82842374272782
Thies,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,78.82842385583774
LS,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,78.8284238384363
FKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,78.82842382103462
ZS,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,78.82842399505002
MTKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,78.82842382973529
Dakar,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,69.44534453395741
Diourbel,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,69.44527805282058
Thies,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,69.44527815246502
LS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,69.44527813713519
FKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,69.44527812180513
ZS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,69.44527827510443
MTKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2025,69.44527812947001
Dakar,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,60.23086718958441
Diourbel,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,58.747155752121536
Thies,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,57.888459628670894
LS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,74.12966892606168
FKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,65.402462958822
ZS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,54.469446039096155
MTKK,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,65.09268956593088
Dakar,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,98.26509907324929
Diourbel,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,95.84430672854454
Thies,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,94.44327621169987
LS,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,120.94209137423724
FKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,106.70296585244307
ZS,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,88.86488561963357
MTKK,P_Gas_Engines,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,106.19754610627847
Dakar,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,84.8666764944144
Diourbel,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,82.77599219617127
Thies,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,81.56601129494535
LS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,104.45135166854146
FKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,92.15392507834008
ZS,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,76.74831032781732
MTKK,P_Gas_OCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2030,91.71742620653897
Dakar,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2035,34.19527131083609
Diourbel,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2035,37.518432928164025
Thies,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2035,34.37655888684518
LS,P_Gas_CCGT,Gas_Synth,Levelized Costs [Generation],MEUR/PJ,2035,38.73325292522434
