Type,Region,Dim1,Dim2,Year,Value
SelfSufficiencyRate,Dakar,X,X,2022,1.2924479470103625
SelfSufficiencyRate,Diourbel,X,X,2022,0.13001200751706948
SelfSufficiencyRate,Thies,X,X,2022,1.623115213439468
SelfSufficiencyRate,LS,X,X,2022,0.1138855038599813
SelfSufficiencyRate,FKK,X,X,2022,0.14210040420104164
SelfSufficiencyRate,ZS,X,X,2022,0.20463992999838884
SelfSufficiencyRate,MTKK,X,X,2022,1.0281465887761596
SelfSufficiencyRate,Dakar,X,X,2025,1.0622887608574878
SelfSufficiencyRate,Diourbel,X,X,2025,0.1113227602511965
SelfSufficiencyRate,Thies,X,X,2025,1.453721488046584
SelfSufficiencyRate,LS,X,X,2025,0.21649256282435902
SelfSufficiencyRate,FKK,X,X,2025,0.23651864901792824
SelfSufficiencyRate,ZS,X,X,2025,0.23892017632457935
SelfSufficiencyRate,MTKK,X,X,2025,2.043999542058907
SelfSufficiencyRate,Dakar,X,X,2030,1.124530108392324
SelfSufficiencyRate,Diourbel,X,X,2030,0.10426960214383398
SelfSufficiencyRate,Thies,X,X,2030,1.4010263956145363
SelfSufficiencyRate,LS,X,X,2030,0.6176316862391353
SelfSufficiencyRate,FKK,X,X,2030,0.21534821411609548
SelfSufficiencyRate,ZS,X,X,2030,0.003075119899823211
SelfSufficiencyRate,MTKK,X,X,2030,1.7565507888878966
SelfSufficiencyRate,Dakar,X,X,2035,1.005657615283728
SelfSufficiencyRate,Diourbel,X,X,2035,0.0910120795849049
SelfSufficiencyRate,Thies,X,X,2035,1.5901818126565135
SelfSufficiencyRate,LS,X,X,2035,1.6217745715664795
SelfSufficiencyRate,FKK,X,X,2035,0.14747871752815478
SelfSufficiencyRate,MTKK,X,X,2035,1.225511864944727
SelfSufficiencyRate,Dakar,X,X,2040,0.8641142160044731
SelfSufficiencyRate,Diourbel,X,X,2040,0.06569208906601903
SelfSufficiencyRate,Thies,X,X,2040,1.584591983604647
SelfSufficiencyRate,LS,X,X,2040,2.923643536356836
SelfSufficiencyRate,FKK,X,X,2040,0.11305344144413383
SelfSufficiencyRate,MTKK,X,X,2040,0.8754903997500547
SelfSufficiencyRate,Dakar,X,X,2045,0.7219405611159467
SelfSufficiencyRate,Diourbel,X,X,2045,0.15842852763286536
SelfSufficiencyRate,Thies,X,X,2045,1.8414291932664086
SelfSufficiencyRate,LS,X,X,2045,2.5584981438245324
SelfSufficiencyRate,FKK,X,X,2045,0.09556988819904912
SelfSufficiencyRate,MTKK,X,X,2045,0.8003703398133716
SelfSufficiencyRate,Dakar,X,X,2050,0.5214206654633466
SelfSufficiencyRate,Diourbel,X,X,2050,1.0703107483859986
SelfSufficiencyRate,Thies,X,X,2050,1.5893792907478699
SelfSufficiencyRate,LS,X,X,2050,1.9850016378506634
SelfSufficiencyRate,FKK,X,X,2050,0.961369481404213
SelfSufficiencyRate,ZS,X,X,2050,0.08152772248555737
SelfSufficiencyRate,MTKK,X,X,2050,1.3646858507507282
ElectrificationRate,Total,Industry,X,2025,0.011997716530335926
ElectrificationRate,Total,Transportation,X,2025,0.01868671318181293
ElectrificationRate,Total,Industry,X,2030,0.032892803479128194
ElectrificationRate,Total,Transportation,X,2030,0.08001986883342915
ElectrificationRate,Total,Industry,X,2035,0.15983828603661213
ElectrificationRate,Total,Transportation,X,2035,0.14563527462472778
ElectrificationRate,Total,Industry,X,2040,0.3011075679200251
ElectrificationRate,Total,Transportation,X,2040,0.5077687505266615
ElectrificationRate,Total,Industry,X,2045,0.5679007842471094
ElectrificationRate,Total,Transportation,X,2045,0.6177371154617441
ElectrificationRate,Total,Industry,X,2050,0.6425862373334397
ElectrificationRate,Total,Transportation,X,2050,0.6660304118999651
FinalEnergyConsumption,Dakar,D_Gas_H2,H2,2035,0.03613000433571478
FinalEnergyConsumption,Dakar,D_Gas_H2,H2,2040,0.07479283454385216
FinalEnergyConsumption,Dakar,D_Gas_H2,H2,2045,0.47019772113958225
FinalEnergyConsumption,Dakar,D_Gas_H2,H2,2050,0.9039487429794936
FinalEnergyConsumption,Dakar,FRT_Road_H2,H2,2035,0.1161118961116499
FinalEnergyConsumption,Dakar,FRT_Road_H2,H2,2040,0.10207291113808524
FinalEnergyConsumption,Dakar,FRT_Road_H2,H2,2045,0.16560735529690526
FinalEnergyConsumption,Dakar,FRT_Road_H2,H2,2050,0.10396407522360886
FinalEnergyConsumption,Dakar,HLI_H2_Boiler,H2,2035,0.21072198278257526
FinalEnergyConsumption,Dakar,HLI_H2_Boiler,H2,2040,0.4532785836213512
FinalEnergyConsumption,Dakar,HLI_H2_Boiler,H2,2045,0.7716634927360816
FinalEnergyConsumption,Dakar,HLI_H2_Boiler,H2,2050,1.0421764685761374
FinalEnergyConsumption,Dakar,X_Powerfuel,H2,2050,0.26463934035373865
FinalEnergyConsumption,Dakar,FRT_Ship_Bio,Biofuel,2045,0.0035221000103428522
FinalEnergyConsumption,Dakar,FRT_Ship_Bio,Biofuel,2050,0.0130892280197414
FinalEnergyConsumption,Dakar,FRT_Rail_Conv,Biofuel,2050,0.0005292652286511796
FinalEnergyConsumption,Dakar,FRT_Road_ICE,Biofuel,2045,0.0047348309914486296
FinalEnergyConsumption,Dakar,FRT_Road_ICE,Biofuel,2050,0.18478859154974164
FinalEnergyConsumption,Dakar,PSNG_Rail_Conv,Biofuel,2045,0.0052481781672929235
FinalEnergyConsumption,Dakar,PSNG_Rail_Conv,Biofuel,2050,0.1311951700174503
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Biofuel,2045,0.0009909599145561357
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Biofuel,2050,0.05807707209210291
FinalEnergyConsumption,Dakar,FRT_Road_PHEV,Oil,2025,0.058124785454787505
FinalEnergyConsumption,Dakar,FRT_Road_PHEV,Oil,2030,0.05131311709926893
FinalEnergyConsumption,Dakar,FRT_Road_PHEV,Oil,2035,0.04734236014884098
FinalEnergyConsumption,Dakar,FRT_Road_PHEV,Oil,2040,0.04179118660523532
FinalEnergyConsumption,Dakar,FRT_Road_PHEV,Oil,2045,0.04617504797706519
FinalEnergyConsumption,Dakar,P_Oil,Oil,2022,9.361133832506207
FinalEnergyConsumption,Dakar,P_Oil,Oil,2025,4.360066833333342
FinalEnergyConsumption,Dakar,P_Oil,Oil,2030,0.007472430632449387
FinalEnergyConsumption,Dakar,HLI_Oil_Boiler,Oil,2022,0.06535947711111108
FinalEnergyConsumption,Dakar,HLI_Oil_Boiler,Oil,2025,0.06526610644444357
FinalEnergyConsumption,Dakar,HLI_Oil_Boiler,Oil,2030,0.005987727837667099
FinalEnergyConsumption,Dakar,HMI_Oil,Oil,2022,0.27954501633333423
FinalEnergyConsumption,Dakar,HMI_Oil,Oil,2025,0.2784699844999991
FinalEnergyConsumption,Dakar,FRT_Rail_Conv,Oil,2022,0.016344310819791562
FinalEnergyConsumption,Dakar,FRT_Rail_Conv,Oil,2025,0.003149506299988402
FinalEnergyConsumption,Dakar,FRT_Rail_Conv,Oil,2030,0.00849831901957151
FinalEnergyConsumption,Dakar,FRT_Rail_Conv,Oil,2035,0.0021539459737542023
FinalEnergyConsumption,Dakar,FRT_Rail_Conv,Oil,2040,0.0013002034733858824
FinalEnergyConsumption,Dakar,FRT_Rail_Conv,Oil,2045,0.0007076438497038042
FinalEnergyConsumption,Dakar,FRT_Road_ICE,Oil,2022,1.1710864074962133
FinalEnergyConsumption,Dakar,FRT_Road_ICE,Oil,2025,0.8831874740002721
FinalEnergyConsumption,Dakar,FRT_Road_ICE,Oil,2030,1.154666147493626
FinalEnergyConsumption,Dakar,FRT_Road_ICE,Oil,2035,1.1819876995759735
FinalEnergyConsumption,Dakar,FRT_Road_ICE,Oil,2040,1.3171665309296492
FinalEnergyConsumption,Dakar,FRT_Road_ICE,Oil,2045,0.9916634514192282
FinalEnergyConsumption,Dakar,FRT_Ship_Conv,Oil,2022,0.010586462769314436
FinalEnergyConsumption,Dakar,FRT_Ship_Conv,Oil,2025,0.01180616519490694
FinalEnergyConsumption,Dakar,FRT_Ship_Conv,Oil,2030,0.018417372400007712
FinalEnergyConsumption,Dakar,FRT_Ship_Conv,Oil,2035,0.020528647656449794
FinalEnergyConsumption,Dakar,FRT_Ship_Conv,Oil,2040,0.02725955818388898
FinalEnergyConsumption,Dakar,FRT_Ship_Conv,Oil,2045,0.025885938092247065
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Oil,2022,0.13411988069335842
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Oil,2025,0.11122549017383333
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Oil,2030,0.04700062093199168
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Oil,2035,0.06142699348621667
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Oil,2040,0.08028176473484998
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Oil,2045,0.10492800657380844
FinalEnergyConsumption,Dakar,PSNG_Rail_Conv,Oil,2035,0.17826235779123956
FinalEnergyConsumption,Dakar,PSNG_Rail_Conv,Oil,2040,0.15733792475221092
FinalEnergyConsumption,Dakar,PSNG_Rail_Conv,Oil,2045,0.17371304277662372
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Oil,2022,3.338115855050145
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Oil,2025,3.372826480515055
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Oil,2030,3.2344825915492104
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Oil,2035,2.6515043413996615
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Oil,2040,0.9964075934132733
FinalEnergyConsumption,Dakar,PSNG_Road_ICE,Oil,2045,0.3306534218164472
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Gas_Natural,2035,0.034912431955839374
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Gas_Natural,2040,0.020782043944987116
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Natural,2025,0.10237154614444283
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Natural,2030,0.7087351461911653
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Natural,2035,1.1235380449952352
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Natural,2040,1.7989010995167465
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Natural,2045,0.4025497442267647
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Natural,2025,2.9599271397222147
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Natural,2030,4.480286738888893
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Natural,2035,5.349484437745792
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Natural,2040,4.928315412777784
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Natural,2045,4.22736409187202
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Natural,2030,0.0031849437410269325
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Natural,2035,2.0964036819794067
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Natural,2040,1.762872973220873
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Natural,2045,0.5724256479890124
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Natural,2025,1.984126984166656
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Natural,2030,3.7878787883333347
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Natural,2035,4.915095163823462
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Natural,2040,3.0800691613716116
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Natural,2045,2.430590136244883
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Hardcoal,2025,0.5093855289950008
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Hardcoal,2030,0.533473302204037
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Hardcoal,2035,0.3271636786929195
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Hardcoal,2040,0.3469262630219016
FinalEnergyConsumption,Dakar,HLI_Hardcoal,Hardcoal,2022,0.6481481479861111
FinalEnergyConsumption,Dakar,HLI_Hardcoal,Hardcoal,2025,0.7112654320138914
FinalEnergyConsumption,Dakar,HLI_Hardcoal,Hardcoal,2030,0.4770655501793514
FinalEnergyConsumption,Dakar,HLI_Hardcoal,Hardcoal,2035,0.24366139049217495
FinalEnergyConsumption,Dakar,P_Coal_Hardcoal,Hardcoal,2022,0.7569993943247838
FinalEnergyConsumption,Dakar,P_Coal_Hardcoal,Hardcoal,2025,0.32939851968583833
FinalEnergyConsumption,Dakar,HMI_HardCoal,Hardcoal,2022,1.475376474999999
FinalEnergyConsumption,Dakar,HMI_HardCoal,Hardcoal,2025,1.9149736715750025
FinalEnergyConsumption,Dakar,HMI_HardCoal,Hardcoal,2030,3.104285250650207
FinalEnergyConsumption,Dakar,HMI_HardCoal,Hardcoal,2035,0.40786913491976134
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2022,0.034722222222222175
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2025,0.03476666667599988
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2030,0.03560330624129423
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2035,0.03646200723379835
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2040,0.03733989449542316
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2045,0.03277137528839692
FinalEnergyConsumption,Dakar,HLI_Biomass,Biomass,2050,0.023969044500528572
FinalEnergyConsumption,Dakar,X_Biofuel,Biomass,2045,0.02123966165809219
FinalEnergyConsumption,Dakar,X_Biofuel,Biomass,2050,0.553827610034273
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2022,0.0754147812777778
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2025,0.09418853695999982
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2030,0.16660009690232486
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2035,0.6324268816550894
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2040,0.9393267721712418
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2045,0.9448778519423989
FinalEnergyConsumption,Dakar,HMI_Biomass,Biomass,2050,0.6899811232429733
FinalEnergyConsumption,Dakar,FRT_Rail_Electric,Power,2025,0.018872138814555895
FinalEnergyConsumption,Dakar,FRT_Rail_Electric,Power,2030,0.030016118945493282
FinalEnergyConsumption,Dakar,FRT_Rail_Electric,Power,2035,0.07397984819068881
FinalEnergyConsumption,Dakar,FRT_Rail_Electric,Power,2040,0.1082811373058591
FinalEnergyConsumption,Dakar,FRT_Rail_Electric,Power,2045,0.1591762138374329
FinalEnergyConsumption,Dakar,FRT_Rail_Electric,Power,2050,0.19363489359526614
FinalEnergyConsumption,Dakar,FRT_Road_BEV,Power,2025,0.2724372227761534
FinalEnergyConsumption,Dakar,FRT_Road_BEV,Power,2030,0.2417973522522292
FinalEnergyConsumption,Dakar,FRT_Road_BEV,Power,2035,0.2448628863442972
FinalEnergyConsumption,Dakar,FRT_Road_BEV,Power,2040,0.39640081991219606
FinalEnergyConsumption,Dakar,FRT_Road_BEV,Power,2045,0.9214591289100278
FinalEnergyConsumption,Dakar,FRT_Road_BEV,Power,2050,2.3430285878258004
FinalEnergyConsumption,Dakar,FRT_Road_PHEV,Power,2025,0.014235201985147548
FinalEnergyConsumption,Dakar,FRT_Road_PHEV,Power,2030,0.01237819874898438
FinalEnergyConsumption,Dakar,FRT_Road_PHEV,Power,2035,0.011244529190357698
FinalEnergyConsumption,Dakar,FRT_Road_PHEV,Power,2040,0.009769391012902829
FinalEnergyConsumption,Dakar,FRT_Road_PHEV,Power,2045,0.010619495143827153
FinalEnergyConsumption,Dakar,FRT_Road_PHEV,Power,2050,0.006584167778366271
FinalEnergyConsumption,Dakar,HHI_Scrap_EAF,Power,2030,0.004045619169604131
FinalEnergyConsumption,Dakar,HHI_Scrap_EAF,Power,2035,0.07354739653346604
FinalEnergyConsumption,Dakar,HHI_Scrap_EAF,Power,2040,0.07673578878796386
FinalEnergyConsumption,Dakar,HHI_Scrap_EAF,Power,2045,0.4113045055919723
FinalEnergyConsumption,Dakar,HHI_Scrap_EAF,Power,2050,0.4294054086478337
FinalEnergyConsumption,Dakar,HLI_Direct_Electric,Power,2025,0.007068350169999999
FinalEnergyConsumption,Dakar,HLI_Direct_Electric,Power,2030,0.02285353982236863
FinalEnergyConsumption,Dakar,HLI_Direct_Electric,Power,2035,0.02351241713683069
FinalEnergyConsumption,Dakar,HLI_Direct_Electric,Power,2040,0.024189868030691123
FinalEnergyConsumption,Dakar,HLI_Direct_Electric,Power,2045,2.1009570476832713
FinalEnergyConsumption,Dakar,HLI_Direct_Electric,Power,2050,3.943941067259594
FinalEnergyConsumption,Dakar,HMI_Steam_Electric,Power,2030,0.011632166878523595
FinalEnergyConsumption,Dakar,HMI_Steam_Electric,Power,2035,0.7773565890768495
FinalEnergyConsumption,Dakar,HMI_Steam_Electric,Power,2040,2.7807785988923075
FinalEnergyConsumption,Dakar,HMI_Steam_Electric,Power,2045,6.350832233326838
FinalEnergyConsumption,Dakar,HMI_Steam_Electric,Power,2050,10.178970280113425
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2022,0.002907298879379824
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2025,0.01707002309562501
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2030,0.07138925903959996
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2035,0.09404230028259984
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2040,0.14492113068961784
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2045,0.20084643384668202
FinalEnergyConsumption,Dakar,PSNG_Rail_Electric,Power,2050,0.2887008869331554
FinalEnergyConsumption,Dakar,X_Electrolysis,Power,2035,0.5138541039769398
FinalEnergyConsumption,Dakar,X_Electrolysis,Power,2040,0.85245141963515
FinalEnergyConsumption,Dakar,X_Electrolysis,Power,2045,1.3996608894321039
FinalEnergyConsumption,Dakar,X_Electrolysis,Power,2050,2.042757632567492
FinalEnergyConsumption,Dakar,X_Powerfuel,Power,2050,0.0013298459975839881
FinalEnergyConsumption,Dakar,D_Battery_Li-Ion,Power,2035,0.041499957237481136
FinalEnergyConsumption,Dakar,D_Battery_Li-Ion,Power,2040,0.2774759237078194
FinalEnergyConsumption,Dakar,D_Battery_Li-Ion,Power,2045,0.614083436031208
FinalEnergyConsumption,Dakar,D_Battery_Li-Ion,Power,2050,5.4744923284081155
FinalEnergyConsumption,Dakar,PSNG_Road_BEV,Power,2030,0.1076330369409361
FinalEnergyConsumption,Dakar,PSNG_Road_BEV,Power,2035,0.37241990718727214
FinalEnergyConsumption,Dakar,PSNG_Road_BEV,Power,2040,1.349133346544098
FinalEnergyConsumption,Dakar,PSNG_Road_BEV,Power,2045,2.1013310602795774
FinalEnergyConsumption,Dakar,PSNG_Road_BEV,Power,2050,2.8982840284939178
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Gas_Bio,2035,0.04562277920780062
FinalEnergyConsumption,Dakar,HHI_BF_BOF,Gas_Bio,2040,0.0641987763936434
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Bio,2035,0.11797273454953033
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Bio,2040,0.20180631931708348
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Bio,2045,0.1785026515934557
FinalEnergyConsumption,Dakar,HLI_Gas_Boiler,Gas_Bio,2050,0.02635730789603547
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Bio,2035,0.026859648920884018
FinalEnergyConsumption,Dakar,P_Gas_CCGT,Gas_Bio,2045,0.21708035257242797
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Bio,2035,0.008590618923030442
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Bio,2040,0.03603451590959811
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Bio,2045,0.010315774301220184
FinalEnergyConsumption,Dakar,HMI_Gas,Gas_Bio,2050,0.5291982476595202
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Bio,2035,0.02317644062097698
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Bio,2040,0.006350591406165233
FinalEnergyConsumption,Dakar,P_Gas_OCGT,Gas_Bio,2045,0.038545665977340285
FinalEnergyConsumption,Dakar,FRT_Road_PHEV,Powerfuel,2050,0.02911223359257913
FinalEnergyConsumption,Dakar,FRT_Road_ICE,Powerfuel,2050,0.00013331342397187172
FinalEnergyConsumption,Dakar,FRT_Ship_Conv,Powerfuel,2050,0.025157489596496396
FinalEnergyConsumption,Dakar,PSNG_Air_Conv,Powerfuel,2050,0.1371345425331417
FinalEnergyConsumption,Dakar,PSNG_Rail_Conv,Powerfuel,2050,0.007939310517564562
FinalEnergyConsumption,Diourbel,D_Gas_H2,H2,2035,0.049791398383379
FinalEnergyConsumption,Diourbel,D_Gas_H2,H2,2040,0.0387217539299461
FinalEnergyConsumption,Diourbel,D_Gas_H2,H2,2045,0.3115123677327796
FinalEnergyConsumption,Diourbel,D_Gas_H2,H2,2050,0.9188997949352486
FinalEnergyConsumption,Diourbel,FRT_Road_H2,H2,2035,0.1529506663165256
FinalEnergyConsumption,Diourbel,FRT_Road_H2,H2,2040,0.14767946510352678
FinalEnergyConsumption,Diourbel,FRT_Road_H2,H2,2045,0.21109410851557683
FinalEnergyConsumption,Diourbel,FRT_Road_H2,H2,2050,0.5954692434851487
FinalEnergyConsumption,Diourbel,HLI_H2_Boiler,H2,2035,0.09912757389272953
FinalEnergyConsumption,Diourbel,HLI_H2_Boiler,H2,2040,0.2817674233563116
FinalEnergyConsumption,Diourbel,HLI_H2_Boiler,H2,2045,0.47414028839235234
FinalEnergyConsumption,Diourbel,HLI_H2_Boiler,H2,2050,0.9774188935254963
FinalEnergyConsumption,Diourbel,X_Methanation,H2,2045,0.039936174291362106
FinalEnergyConsumption,Diourbel,X_Methanation,H2,2050,0.03962083721837617
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Synth,2045,0.03135087770021353
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Synth,2050,0.032458185441069265
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Biofuel,2050,7.551197341290156e-5
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Biofuel,2045,0.30799656234766504
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Biofuel,2050,0.3356277946379145
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Biofuel,2035,0.0014189628204546918
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Biofuel,2040,0.004127441627139612
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Biofuel,2045,0.10096866300994299
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Biofuel,2050,0.11318198533867584
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Biofuel,2035,0.004700264007963363
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Biofuel,2040,0.0019068629372878377
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Biofuel,2045,0.12727577761698575
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Biofuel,2050,0.03954298040945523
FinalEnergyConsumption,Diourbel,HLI_Oil_Boiler,Oil,2022,0.04901960783333334
FinalEnergyConsumption,Diourbel,HLI_Oil_Boiler,Oil,2025,0.04894957983333337
FinalEnergyConsumption,Diourbel,HLI_Oil_Boiler,Oil,2030,0.009387971221050841
FinalEnergyConsumption,Diourbel,HMI_Oil,Oil,2022,0.20965876224999933
FinalEnergyConsumption,Diourbel,HMI_Oil,Oil,2025,0.20885248837499998
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Oil,2022,0.004863108840075768
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Oil,2025,0.0016106072719269502
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Oil,2030,0.0016541584952992907
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Oil,2035,0.00037817272275847695
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Oil,2040,0.0001152170197669047
FinalEnergyConsumption,Diourbel,FRT_Rail_Conv,Oil,2045,7.24309586096828e-5
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Oil,2022,0.36780481718286645
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Oil,2025,0.34839947973005736
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Oil,2030,0.46006742683049506
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Oil,2035,0.42330084782759103
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Oil,2040,0.5438538123858674
FinalEnergyConsumption,Diourbel,FRT_Road_ICE,Oil,2045,0.35492021527082185
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Oil,2025,0.0019416203680861115
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Oil,2030,0.02462777777777779
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Oil,2035,0.04949019329840368
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Oil,2040,0.07783438512824986
FinalEnergyConsumption,Diourbel,PSNG_Rail_Conv,Oil,2045,0.023769830288764365
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Oil,2022,0.7640666389727544
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Oil,2025,0.7892344164405247
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Oil,2030,0.7705678590504589
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Oil,2035,0.8140527174335604
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Oil,2040,0.36381218066268467
FinalEnergyConsumption,Diourbel,PSNG_Road_ICE,Oil,2045,0.053272481125326294
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Gas_Natural,2035,0.008341671319059966
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Gas_Natural,2040,0.00889375045203977
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Natural,2025,0.04532716049166755
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Natural,2030,0.2860144600680059
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Natural,2035,0.39693561731550703
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Natural,2040,0.665456697444628
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Hardcoal,2025,0.09554404004700008
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Hardcoal,2030,0.10009573056621518
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Hardcoal,2035,0.058739154766459904
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Hardcoal,2040,0.06229391106011439
FinalEnergyConsumption,Diourbel,HLI_Hardcoal,Hardcoal,2022,0.22222222216666657
FinalEnergyConsumption,Diourbel,HLI_Hardcoal,Hardcoal,2025,0.23942857139999899
FinalEnergyConsumption,Diourbel,HLI_Hardcoal,Hardcoal,2030,0.1593469387199988
FinalEnergyConsumption,Diourbel,HLI_Hardcoal,Hardcoal,2035,0.07953741497999944
FinalEnergyConsumption,Diourbel,HMI_HardCoal,Hardcoal,2022,0.27540360866666747
FinalEnergyConsumption,Diourbel,HMI_HardCoal,Hardcoal,2025,0.3919399094250003
FinalEnergyConsumption,Diourbel,HMI_HardCoal,Hardcoal,2030,0.8341386729582294
FinalEnergyConsumption,Diourbel,HMI_HardCoal,Hardcoal,2035,0.12365813335662124
