Type,Region,Dim1,Dim2,Year,Value
FinalEnergyConsumption,FKK,HMI_Steam_Electric,Power,2040,0.15784268209265004
FinalEnergyConsumption,FKK,HMI_Steam_Electric,Power,2045,0.26814028917167065
FinalEnergyConsumption,FKK,HMI_Steam_Electric,Power,2050,0.45551163193592037
FinalEnergyConsumption,FKK,X_Electrolysis,Power,2035,0.2335743721948244
FinalEnergyConsumption,FKK,X_Electrolysis,Power,2040,0.3874850928052572
FinalEnergyConsumption,FKK,X_Electrolysis,Power,2045,0.6362212756588655
FinalEnergyConsumption,FKK,X_Electrolysis,Power,2050,0.8612864779655862
FinalEnergyConsumption,FKK,D_Battery_Li-Ion,Power,2045,0.026696508622797516
FinalEnergyConsumption,FKK,D_Battery_Li-Ion,Power,2050,0.03051029556891145
FinalEnergyConsumption,FKK,PSNG_Road_BEV,Power,2030,0.03864670875855195
FinalEnergyConsumption,FKK,PSNG_Road_BEV,Power,2035,0.07865538852966288
FinalEnergyConsumption,FKK,PSNG_Road_BEV,Power,2040,0.1264480491437551
FinalEnergyConsumption,FKK,PSNG_Road_BEV,Power,2045,0.4077483015110627
FinalEnergyConsumption,FKK,PSNG_Road_BEV,Power,2050,0.6372578955985234
FinalEnergyConsumption,FKK,PSNG_Road_PHEV,Power,2050,0.0011759665552397692
FinalEnergyConsumption,FKK,HHI_BF_BOF,Gas_Bio,2030,0.006096148160463663
FinalEnergyConsumption,FKK,HHI_BF_BOF,Gas_Bio,2050,0.0039510301899892426
FinalEnergyConsumption,FKK,HLI_Gas_Boiler,Gas_Bio,2030,0.09287186622353713
FinalEnergyConsumption,FKK,HLI_Gas_Boiler,Gas_Bio,2050,0.5591233942888113
FinalEnergyConsumption,FKK,HMI_Gas,Gas_Bio,2030,0.011031985615999102
FinalEnergyConsumption,FKK,HMI_Gas,Gas_Bio,2050,0.3035139941546213
FinalEnergyConsumption,ZS,HLI_H2_Boiler,H2,2035,0.04645442428386354
FinalEnergyConsumption,ZS,HLI_H2_Boiler,H2,2040,0.07897252128256783
FinalEnergyConsumption,ZS,HLI_H2_Boiler,H2,2045,0.15439127910742037
FinalEnergyConsumption,ZS,HLI_H2_Boiler,H2,2050,0.21614779075038895
FinalEnergyConsumption,ZS,P_Oil,Oil,2022,0.11939464130967692
FinalEnergyConsumption,ZS,P_Oil,Oil,2025,0.21800334166666654
FinalEnergyConsumption,ZS,P_Oil,Oil,2030,0.21707841033333308
FinalEnergyConsumption,ZS,HLI_Oil_Boiler,Oil,2022,0.017973856205555576
FinalEnergyConsumption,ZS,HLI_Oil_Boiler,Oil,2025,0.017948179272222222
FinalEnergyConsumption,ZS,HLI_Oil_Boiler,Oil,2030,0.0021950774557028697
FinalEnergyConsumption,ZS,HLI_Oil_Boiler,Oil,2035,0.0028947721812848846
FinalEnergyConsumption,ZS,HMI_Oil,Oil,2022,0.020965876224999996
FinalEnergyConsumption,ZS,HMI_Oil,Oil,2025,0.020885248837500044
FinalEnergyConsumption,ZS,FRT_Road_ICE,Oil,2022,0.12726996606404284
FinalEnergyConsumption,ZS,FRT_Road_ICE,Oil,2025,0.1332861289362958
FinalEnergyConsumption,ZS,FRT_Road_ICE,Oil,2030,0.13336542778483138
FinalEnergyConsumption,ZS,FRT_Road_ICE,Oil,2035,0.17682442277476265
FinalEnergyConsumption,ZS,FRT_Road_ICE,Oil,2040,0.20811878526718505
FinalEnergyConsumption,ZS,FRT_Road_ICE,Oil,2045,0.24637748936698686
FinalEnergyConsumption,ZS,FRT_Road_ICE,Oil,2050,0.29049025761036334
FinalEnergyConsumption,ZS,FRT_Ship_Conv,Oil,2022,0.00887531104613413
FinalEnergyConsumption,ZS,FRT_Ship_Conv,Oil,2025,0.011548621451723605
FinalEnergyConsumption,ZS,FRT_Ship_Conv,Oil,2030,0.014434590880616658
FinalEnergyConsumption,ZS,FRT_Ship_Conv,Oil,2035,0.018038484004070834
FinalEnergyConsumption,ZS,FRT_Ship_Conv,Oil,2040,0.02253596715862915
FinalEnergyConsumption,ZS,FRT_Ship_Conv,Oil,2045,0.028150986197113877
FinalEnergyConsumption,ZS,FRT_Ship_Conv,Oil,2050,0.03515331780652223
FinalEnergyConsumption,ZS,PSNG_Air_Conv,Oil,2022,0.019310876010766694
FinalEnergyConsumption,ZS,PSNG_Air_Conv,Oil,2025,0.014686274506866666
FinalEnergyConsumption,ZS,PSNG_Air_Conv,Oil,2030,0.009329908336042012
FinalEnergyConsumption,ZS,PSNG_Air_Conv,Oil,2035,0.01216620915471667
FinalEnergyConsumption,ZS,PSNG_Air_Conv,Oil,2040,0.015900392162600002
FinalEnergyConsumption,ZS,PSNG_Air_Conv,Oil,2045,0.020782091510766675
FinalEnergyConsumption,ZS,PSNG_Air_Conv,Oil,2050,0.02716316994444169
FinalEnergyConsumption,ZS,PSNG_Rail_Conv,Oil,2030,0.020185313264921952
FinalEnergyConsumption,ZS,PSNG_Rail_Conv,Oil,2035,0.04331076383558335
FinalEnergyConsumption,ZS,PSNG_Rail_Conv,Oil,2040,0.07431111120399997
FinalEnergyConsumption,ZS,PSNG_Rail_Conv,Oil,2045,0.1171562863699076
FinalEnergyConsumption,ZS,PSNG_Rail_Conv,Oil,2050,0.17993952088746082
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2022,0.6757500063216146
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2025,0.7115916109072171
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2030,0.7006127280063679
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2035,0.7604645245673078
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2040,0.7510170959772903
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2045,0.42238824611917686
FinalEnergyConsumption,ZS,PSNG_Road_ICE,Oil,2050,0.3461305425946444
FinalEnergyConsumption,ZS,PSNG_Road_PHEV,Oil,2050,0.0021032488599220314
FinalEnergyConsumption,ZS,HHI_BF_BOF,Gas_Natural,2030,0.0005162201857662371
FinalEnergyConsumption,ZS,HHI_BF_BOF,Gas_Natural,2050,0.00015929452938535514
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Natural,2030,0.030256435728042395
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Natural,2035,0.1478335039911195
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Natural,2040,0.271766824980721
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Natural,2045,0.3991865254104152
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Natural,2050,0.006342790626950993
FinalEnergyConsumption,ZS,P_Gas_CCGT,Gas_Natural,2035,1.3440860216666668
FinalEnergyConsumption,ZS,P_Gas_CCGT,Gas_Natural,2040,1.568100358611115
FinalEnergyConsumption,ZS,P_Gas_CCGT,Gas_Natural,2045,1.7777777777777766
FinalEnergyConsumption,ZS,P_Gas_CCGT,Gas_Natural,2050,0.11410964923475848
FinalEnergyConsumption,ZS,HMI_Gas,Gas_Natural,2030,0.0018360029060178894
FinalEnergyConsumption,ZS,HMI_Gas,Gas_Natural,2035,0.12184595444444415
FinalEnergyConsumption,ZS,HMI_Gas,Gas_Natural,2040,0.2985901437770579
FinalEnergyConsumption,ZS,HMI_Gas,Gas_Natural,2045,0.21823584788580508
FinalEnergyConsumption,ZS,HMI_Gas,Gas_Natural,2050,0.056173702354009605
FinalEnergyConsumption,ZS,HHI_BF_BOF,Hardcoal,2025,0.006393960615000005
FinalEnergyConsumption,ZS,HHI_BF_BOF,Hardcoal,2030,0.0046128446702089565
FinalEnergyConsumption,ZS,HHI_BF_BOF,Hardcoal,2035,0.0068367799701352
FinalEnergyConsumption,ZS,HHI_BF_BOF,Hardcoal,2040,0.007275000842026781
FinalEnergyConsumption,ZS,HHI_BF_BOF,Hardcoal,2045,0.007448432821840184
FinalEnergyConsumption,ZS,HHI_BF_BOF,Hardcoal,2050,0.0010730756463751183
FinalEnergyConsumption,ZS,HLI_Hardcoal,Hardcoal,2022,0.11111111108333316
FinalEnergyConsumption,ZS,HLI_Hardcoal,Hardcoal,2025,0.08234377321910151
FinalEnergyConsumption,ZS,HLI_Hardcoal,Hardcoal,2030,0.07452147617922983
FinalEnergyConsumption,ZS,HLI_Hardcoal,Hardcoal,2035,0.04109028897265778
FinalEnergyConsumption,ZS,HMI_HardCoal,Hardcoal,2022,0.07868674533333332
FinalEnergyConsumption,ZS,HMI_HardCoal,Hardcoal,2025,0.10350647669852915
FinalEnergyConsumption,ZS,HMI_HardCoal,Hardcoal,2030,0.07510763328789236
FinalEnergyConsumption,ZS,HMI_HardCoal,Hardcoal,2035,0.10435555633202617
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2022,0.08680555555555577
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2025,0.08688246099669428
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2030,0.13673557476986373
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2035,0.19463364857484
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2040,0.26919048302695275
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2045,0.34496220513938997
FinalEnergyConsumption,ZS,HLI_Biomass,Biomass,2050,0.5572859795071167
FinalEnergyConsumption,ZS,X_Methanation,Biomass,2050,2.4999897247400225
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2022,0.1319758672361113
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2025,0.1648958980392155
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2030,0.17563674253871395
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2035,0.28508717742820655
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2040,0.44568021785810175
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2045,0.8991090138650603
FinalEnergyConsumption,ZS,HMI_Biomass,Biomass,2050,1.3827242957528636
FinalEnergyConsumption,ZS,FRT_Road_BEV,Power,2030,0.032269836195853205
FinalEnergyConsumption,ZS,FRT_Road_BEV,Power,2035,0.03212460270859592
FinalEnergyConsumption,ZS,FRT_Road_BEV,Power,2040,0.053986302665143406
FinalEnergyConsumption,ZS,FRT_Road_BEV,Power,2045,0.08262748180256677
FinalEnergyConsumption,ZS,FRT_Road_BEV,Power,2050,0.12249990771888276
FinalEnergyConsumption,ZS,HHI_Scrap_EAF,Power,2030,0.00018082784161388215
FinalEnergyConsumption,ZS,HHI_Scrap_EAF,Power,2035,0.00018747134262107564
FinalEnergyConsumption,ZS,HHI_Scrap_EAF,Power,2040,0.00019655815973965542
FinalEnergyConsumption,ZS,HHI_Scrap_EAF,Power,2045,0.00036353847582496905
FinalEnergyConsumption,ZS,HHI_Scrap_EAF,Power,2050,0.004425771291345439
FinalEnergyConsumption,ZS,HLI_Direct_Electric,Power,2025,0.06514112127762461
FinalEnergyConsumption,ZS,HLI_Direct_Electric,Power,2030,0.08802007975513335
FinalEnergyConsumption,ZS,HLI_Direct_Electric,Power,2035,0.09050327791881722
FinalEnergyConsumption,ZS,HLI_Direct_Electric,Power,2040,0.13572256812419617
FinalEnergyConsumption,ZS,HLI_Direct_Electric,Power,2045,0.2035353290552495
FinalEnergyConsumption,ZS,HLI_Direct_Electric,Power,2050,0.2645328477014662
FinalEnergyConsumption,ZS,HMI_Steam_Electric,Power,2030,0.050123137426495074
FinalEnergyConsumption,ZS,HMI_Steam_Electric,Power,2035,0.05154171359585299
FinalEnergyConsumption,ZS,HMI_Steam_Electric,Power,2040,0.05301180100447849
FinalEnergyConsumption,ZS,HMI_Steam_Electric,Power,2045,0.09005548728897214
FinalEnergyConsumption,ZS,HMI_Steam_Electric,Power,2050,0.15298455187956223
FinalEnergyConsumption,ZS,X_Electrolysis,Power,2035,0.07287616456871404
FinalEnergyConsumption,ZS,X_Electrolysis,Power,2040,0.12089694227089999
FinalEnergyConsumption,ZS,X_Electrolysis,Power,2045,0.22827920222606068
FinalEnergyConsumption,ZS,X_Electrolysis,Power,2050,0.30903366108665037
FinalEnergyConsumption,ZS,PSNG_Road_BEV,Power,2030,0.020997828553286173
FinalEnergyConsumption,ZS,PSNG_Road_BEV,Power,2035,0.03954734159464438
FinalEnergyConsumption,ZS,PSNG_Road_BEV,Power,2040,0.09408202889793695
FinalEnergyConsumption,ZS,PSNG_Road_BEV,Power,2045,0.31034214835297336
FinalEnergyConsumption,ZS,PSNG_Road_BEV,Power,2050,0.44051248704132967
FinalEnergyConsumption,ZS,PSNG_Road_PHEV,Power,2050,0.0009639891181111291
FinalEnergyConsumption,ZS,HHI_BF_BOF,Gas_Bio,2030,0.0006246893185215639
FinalEnergyConsumption,ZS,HHI_BF_BOF,Gas_Bio,2050,0.00010084233327400484
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Bio,2030,0.03137117827195768
FinalEnergyConsumption,ZS,HLI_Gas_Boiler,Gas_Bio,2050,0.5800383329739132
FinalEnergyConsumption,ZS,P_Gas_CCGT,Gas_Bio,2050,1.4291002270152433
FinalEnergyConsumption,ZS,HMI_Gas,Gas_Bio,2030,0.078004132409521
FinalEnergyConsumption,ZS,HMI_Gas,Gas_Bio,2050,0.18373826775732344
FinalEnergyConsumption,MTKK,D_Gas_H2,H2,2040,0.0022660948656457983
FinalEnergyConsumption,MTKK,D_Gas_H2,H2,2045,0.0022660948656458755
FinalEnergyConsumption,MTKK,D_Gas_H2,H2,2050,0.034992946013714894
FinalEnergyConsumption,MTKK,FRT_Road_H2,H2,2040,0.006282255948689306
FinalEnergyConsumption,MTKK,FRT_Road_H2,H2,2045,0.004733217098692293
FinalEnergyConsumption,MTKK,FRT_Road_H2,H2,2050,0.003930926529359076
FinalEnergyConsumption,MTKK,HLI_H2_Boiler,H2,2035,0.08497491548938844
FinalEnergyConsumption,MTKK,HLI_H2_Boiler,H2,2040,0.21135241986764056
FinalEnergyConsumption,MTKK,HLI_H2_Boiler,H2,2045,0.39375657201081626
FinalEnergyConsumption,MTKK,HLI_H2_Boiler,H2,2050,0.5533215520012393
FinalEnergyConsumption,MTKK,X_Methanation,H2,2035,0.05292642859273517
FinalEnergyConsumption,MTKK,X_Methanation,H2,2040,0.01675251383545365
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Synth,2035,0.031233906014827385
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Synth,2040,0.01241266599550266
FinalEnergyConsumption,MTKK,P_Gas_CCGT,Gas_Synth,2035,0.006758926863721695
FinalEnergyConsumption,MTKK,HMI_Gas,Gas_Synth,2040,0.0001708249835254474
FinalEnergyConsumption,MTKK,P_Oil,Oil,2022,0.10334202257507187
FinalEnergyConsumption,MTKK,P_Oil,Oil,2025,0.2543372319444445
FinalEnergyConsumption,MTKK,P_Oil,Oil,2030,0.36179735055555684
FinalEnergyConsumption,MTKK,HLI_Oil_Boiler,Oil,2022,0.05065359476111108
FinalEnergyConsumption,MTKK,HLI_Oil_Boiler,Oil,2025,0.050581232494444406
FinalEnergyConsumption,MTKK,HLI_Oil_Boiler,Oil,2030,0.002667249070642142
FinalEnergyConsumption,MTKK,HLI_Oil_Boiler,Oil,2035,0.005659916715538295
FinalEnergyConsumption,MTKK,HMI_Oil,Oil,2022,0.1560793007861113
FinalEnergyConsumption,MTKK,HMI_Oil,Oil,2025,0.15547907467916672
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2022,0.005363225653621971
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2025,0.012008125070166674
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2030,0.013987460058111332
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2035,0.016856415275783253
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2040,0.020278408165299588
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2045,0.024497689229391963
FinalEnergyConsumption,MTKK,FRT_Rail_Conv,Oil,2050,0.029549720550699984
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2022,0.40562946376708153
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2025,0.43337890814730007
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2030,0.4695217291172882
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2035,0.6137963786162768
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2040,0.735120459396719
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2045,0.8953958089105005
FinalEnergyConsumption,MTKK,FRT_Road_ICE,Oil,2050,1.087272995069399
FinalEnergyConsumption,MTKK,PSNG_Rail_Conv,Oil,2030,0.04150972222222221
FinalEnergyConsumption,MTKK,PSNG_Rail_Conv,Oil,2035,0.08548703693182225
FinalEnergyConsumption,MTKK,PSNG_Rail_Conv,Oil,2040,0.144402222402725
FinalEnergyConsumption,MTKK,PSNG_Rail_Conv,Oil,2045,0.22417768348553538
FinalEnergyConsumption,MTKK,PSNG_Rail_Conv,Oil,2050,0.34069728558082285
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2022,1.2878815553274947
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2025,1.343649999615
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2030,1.298779697915693
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2035,1.3964855221329342
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2040,1.5203195899359274
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2045,0.8439170760397559
FinalEnergyConsumption,MTKK,PSNG_Road_ICE,Oil,2050,0.604021995594872
FinalEnergyConsumption,MTKK,PSNG_Road_PHEV,Oil,2050,0.00786972489197535
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Gas_Natural,2030,0.018601968433841952
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Gas_Natural,2050,0.003207889865536364
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Natural,2030,0.028200898939716675
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Natural,2035,0.16151745144916343
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Natural,2040,0.3209059463523383
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Natural,2045,0.4896250998008025
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Natural,2050,0.041023111637842134
FinalEnergyConsumption,MTKK,P_Gas_CCGT,Gas_Natural,2035,0.8892984209140591
FinalEnergyConsumption,MTKK,P_Gas_CCGT,Gas_Natural,2040,1.1200716847222212
FinalEnergyConsumption,MTKK,P_Gas_CCGT,Gas_Natural,2045,1.3333333333333348
FinalEnergyConsumption,MTKK,P_Gas_CCGT,Gas_Natural,2050,0.3465358466368738
FinalEnergyConsumption,MTKK,HMI_Gas,Gas_Natural,2030,0.09595232434275207
FinalEnergyConsumption,MTKK,HMI_Gas,Gas_Natural,2035,0.12184595444444436
FinalEnergyConsumption,MTKK,HMI_Gas,Gas_Natural,2040,0.8625332414435516
FinalEnergyConsumption,MTKK,HMI_Gas,Gas_Natural,2045,0.3572278441488667
FinalEnergyConsumption,MTKK,HMI_Gas,Gas_Natural,2050,0.19004118617650903
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Hardcoal,2025,0.15917917188199995
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Hardcoal,2030,0.11489548637764498
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Hardcoal,2035,0.17134117447301028
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Hardcoal,2040,0.18139433941835986
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Hardcoal,2045,0.1851689780605733
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Hardcoal,2050,0.025754935843651156
FinalEnergyConsumption,MTKK,HLI_Hardcoal,Hardcoal,2022,0.09629629627222218
FinalEnergyConsumption,MTKK,HLI_Hardcoal,Hardcoal,2025,0.0687149255054515
FinalEnergyConsumption,MTKK,HLI_Hardcoal,Hardcoal,2030,0.0690503401120001
FinalEnergyConsumption,MTKK,HLI_Hardcoal,Hardcoal,2035,0.03446621315799993
FinalEnergyConsumption,MTKK,HMI_HardCoal,Hardcoal,2022,0.17704517699999986
FinalEnergyConsumption,MTKK,HMI_HardCoal,Hardcoal,2025,0.25659852933241895
FinalEnergyConsumption,MTKK,HMI_HardCoal,Hardcoal,2030,0.36989009296212255
FinalEnergyConsumption,MTKK,HMI_HardCoal,Hardcoal,2035,0.5971071475200034
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2022,0.06944444444444432
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2025,0.06954230655284538
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2030,0.13278113895479582
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2035,0.1360280539139213
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2040,0.13928121775632787
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2045,0.13860377992145953
FinalEnergyConsumption,MTKK,HLI_Biomass,Biomass,2050,0.13792634208659152
FinalEnergyConsumption,MTKK,X_Methanation,Biomass,2050,1.8222494627501344
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2022,0.15082956255555585
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2025,0.18836445741247096
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2030,0.19262644967008918
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2035,0.340777528976143
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2040,0.558371885864486
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2045,1.8248401855324554
FinalEnergyConsumption,MTKK,HMI_Biomass,Biomass,2050,2.7564908618299406
FinalEnergyConsumption,MTKK,FRT_Rail_Electric,Power,2030,0.0005791181558143281
FinalEnergyConsumption,MTKK,FRT_Rail_Electric,Power,2035,0.0010594698515376698
FinalEnergyConsumption,MTKK,FRT_Rail_Electric,Power,2040,0.0017210139469554411
FinalEnergyConsumption,MTKK,FRT_Rail_Electric,Power,2045,0.0025431919480223392
FinalEnergyConsumption,MTKK,FRT_Rail_Electric,Power,2050,0.003636753864267222
FinalEnergyConsumption,MTKK,FRT_Road_BEV,Power,2030,0.07121526239510813
FinalEnergyConsumption,MTKK,FRT_Road_BEV,Power,2035,0.06790367903116853
FinalEnergyConsumption,MTKK,FRT_Road_BEV,Power,2040,0.11411677629986886
FinalEnergyConsumption,MTKK,FRT_Road_BEV,Power,2045,0.17464302437368429
FinalEnergyConsumption,MTKK,FRT_Road_BEV,Power,2050,0.2589076312093955
FinalEnergyConsumption,MTKK,HHI_Scrap_EAF,Power,2030,0.004561345580377533
FinalEnergyConsumption,MTKK,HHI_Scrap_EAF,Power,2035,0.0047581548008339275
FinalEnergyConsumption,MTKK,HHI_Scrap_EAF,Power,2040,0.004963354567037789
FinalEnergyConsumption,MTKK,HHI_Scrap_EAF,Power,2045,0.009611556445975566
FinalEnergyConsumption,MTKK,HHI_Scrap_EAF,Power,2050,0.11134717519017316
FinalEnergyConsumption,MTKK,HLI_Direct_Electric,Power,2025,0.06518614614679533
FinalEnergyConsumption,MTKK,HLI_Direct_Electric,Power,2030,0.07039996870208297
FinalEnergyConsumption,MTKK,HLI_Direct_Electric,Power,2035,0.07245329120246909
FinalEnergyConsumption,MTKK,HLI_Direct_Electric,Power,2040,0.0745291032841487
FinalEnergyConsumption,MTKK,HLI_Direct_Electric,Power,2045,0.0844904009285784
FinalEnergyConsumption,MTKK,HLI_Direct_Electric,Power,2050,0.21177437865096058
FinalEnergyConsumption,MTKK,HMI_Steam_Electric,Power,2030,0.10431094515098513
FinalEnergyConsumption,MTKK,HMI_Steam_Electric,Power,2035,0.10727079693745965
FinalEnergyConsumption,MTKK,HMI_Steam_Electric,Power,2040,0.11028656985152478
FinalEnergyConsumption,MTKK,HMI_Steam_Electric,Power,2045,0.22529337673485486
FinalEnergyConsumption,MTKK,HMI_Steam_Electric,Power,2050,0.38272411064323697
FinalEnergyConsumption,MTKK,X_Electrolysis,Power,2035,0.21633506819858633
FinalEnergyConsumption,MTKK,X_Electrolysis,Power,2040,0.3588861791226007
FinalEnergyConsumption,MTKK,X_Electrolysis,Power,2045,0.589264017990163
FinalEnergyConsumption,MTKK,X_Electrolysis,Power,2050,0.7977179482421569
FinalEnergyConsumption,MTKK,PSNG_Road_BEV,Power,2030,0.03793679712694107
FinalEnergyConsumption,MTKK,PSNG_Road_BEV,Power,2035,0.0772058402586666
FinalEnergyConsumption,MTKK,PSNG_Road_BEV,Power,2040,0.12291010531660904
FinalEnergyConsumption,MTKK,PSNG_Road_BEV,Power,2045,0.5515688645437016
FinalEnergyConsumption,MTKK,PSNG_Road_BEV,Power,2050,0.8324772203811732
FinalEnergyConsumption,MTKK,PSNG_Road_PHEV,Power,2050,0.003606957456605371
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Gas_Bio,2030,0.009815496661961175
FinalEnergyConsumption,MTKK,HHI_BF_BOF,Gas_Bio,2050,0.003035666430790618
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Bio,2030,0.06600881385115429
FinalEnergyConsumption,MTKK,HLI_Gas_Boiler,Gas_Bio,2050,0.6648550185222787
FinalEnergyConsumption,MTKK,P_Gas_CCGT,Gas_Bio,2050,0.755756922113127
FinalEnergyConsumption,MTKK,HMI_Gas,Gas_Bio,2030,0.015842356153551163
FinalEnergyConsumption,MTKK,HMI_Gas,Gas_Bio,2050,0.20266806254977732
FinalEnergyConsumption,Dakar,InputDemand,Power,2022,3.0146537499999995
FinalEnergyConsumption,Diourbel,InputDemand,Power,2022,0.39227114613499653
FinalEnergyConsumption,Thies,InputDemand,Power,2022,0.7481717985573332
FinalEnergyConsumption,LS,InputDemand,Power,2022,0.3600104123035222
FinalEnergyConsumption,FKK,InputDemand,Power,2022,0.6052053946193112
FinalEnergyConsumption,ZS,InputDemand,Power,2022,0.22170630973332642
FinalEnergyConsumption,MTKK,InputDemand,Power,2022,0.510899879762559
FinalEnergyConsumption,Dakar,InputDemand,Power,2025,3.922187180887822
FinalEnergyConsumption,Diourbel,InputDemand,Power,2025,0.4479802481839525
FinalEnergyConsumption,Thies,InputDemand,Power,2025,1.323768852264293
FinalEnergyConsumption,LS,InputDemand,Power,2025,0.3105418143825389
FinalEnergyConsumption,FKK,InputDemand,Power,2025,0.4887018609259986
FinalEnergyConsumption,ZS,InputDemand,Power,2025,0.3057813840720803
FinalEnergyConsumption,MTKK,InputDemand,Power,2025,0.48883865928331416
FinalEnergyConsumption,Dakar,InputDemand,Power,2030,4.959647076685933
FinalEnergyConsumption,Diourbel,InputDemand,Power,2030,0.5664757508629783
FinalEnergyConsumption,Thies,InputDemand,Power,2030,1.6739196819398983
FinalEnergyConsumption,LS,InputDemand,Power,2030,0.39268340108706135
FinalEnergyConsumption,FKK,InputDemand,Power,2030,0.617968659864917
FinalEnergyConsumption,ZS,InputDemand,Power,2030,0.3866637867279914
FinalEnergyConsumption,MTKK,InputDemand,Power,2030,0.6181416428312223
FinalEnergyConsumption,Dakar,InputDemand,Power,2035,5.997160791018863
FinalEnergyConsumption,Diourbel,InputDemand,Power,2035,0.6849774005307826
FinalEnergyConsumption,Thies,InputDemand,Power,2035,2.0240886757919663
FinalEnergyConsumption,LS,InputDemand,Power,2035,0.47482924891036304
FinalEnergyConsumption,FKK,InputDemand,Power,2035,0.7472421645567497
FinalEnergyConsumption,ZS,InputDemand,Power,2035,0.46755038518214165
FinalEnergyConsumption,MTKK,InputDemand,Power,2035,0.7474513340091321
FinalEnergyConsumption,Dakar,InputDemand,Power,2040,7.034620686816972
